Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,6687,46,138.13356477955764,70.99963730749344,21,25,0,2,2,0,20,12,20,0,0,0,0,44,0,44,0,0,0,0,45,0,45,16,35,22,0,0,9,22,9,317,0.8673372940858763,0.892339544513
2,5338,50,131.41905854241918,75.24647475859479,25,25,0,4,2,0,3,2,3,0,0,0,0,44,0,44,0,0,0,0,23,0,23,15,21,18,3,0,10,18,10,314,0.8607904761904761,0.899047619048
3,2958,122,88.05704396573145,59.76526492715654,62,60,0,2,2,0,35,20,35,0,0,0,0,121,0,121,0,0,0,0,64,0,64,22,44,30,0,0,11,30,11,330,0.8647876914807846,0.900858704137
4,2838,57,142.96712791636995,76.49954274087295,29,28,0,6,1,0,164,92,164,0,0,0,0,52,0,52,0,0,0,0,122,0,122,23,50,22,0,1,16,22,16,321,0.856783772296237,0.902255639098
5,115,66,100.70532395412292,70.39726865087657,26,40,0,4,3,0,91,51,91,0,0,0,36,35,0,35,0,0,0,31,54,0,54,13,12,19,0,0,7,19,7,311,0.8451014473741748,0.892496392496
6,177,28,177.61166200480912,63.28435895947894,9,19,0,4,5,0,127,72,127,0,0,0,0,29,0,29,0,0,0,20,87,0,87,18,31,19,2,0,7,19,7,299,0.8736637512147718,0.892857142857
7,5018,48,162.70111762511146,70.0439235232075,26,22,0,3,5,0,71,39,71,0,0,0,0,24,0,24,0,0,0,0,68,0,68,8,36,27,0,0,14,27,14,336,0.8803943452380952,0.886904761905
8,3275,40,139.1082273741235,77.04124900248505,23,17,0,2,2,0,69,38,69,0,0,0,0,29,0,29,0,0,0,0,53,0,53,11,21,11,3,0,12,11,12,307,0.8662202380952381,0.903571428571
9,2858,68,136.08434178260433,81.59551496605013,41,27,0,7,4,0,170,97,170,0,0,0,0,61,0,61,0,0,0,0,117,0,117,23,40,26,0,1,15,26,15,338,0.8650313066403031,0.883753501401
10,1351,70,128.20503319466562,78.7626417048393,33,37,0,4,6,0,145,81,145,0,0,0,0,64,0,64,0,0,0,0,112,0,112,21,46,27,2,1,11,27,11,339,0.8719339164237124,0.907482993197
11,258,99,101.24889766823091,67.60677829394218,39,60,0,2,3,0,70,39,70,0,0,0,0,90,0,90,0,0,0,0,72,0,72,17,40,30,0,2,11,30,11,336,0.8656623959654265,0.904761904762
12,218,29,168.93561209841903,42.86479415525917,17,12,0,2,0,0,54,30,54,0,0,0,0,14,0,14,0,0,0,0,42,0,42,11,16,18,0,0,11,18,11,305,0.880527716437348,0.909688013136
13,93,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0
14,129,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
15,169,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
16,91,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
17,77,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
18,32,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0
19,676,114,116.89497433333969,73.54101602155,57,57,0,8,3,0,135,77,135,0,0,0,0,92,0,92,0,0,0,0,107,0,107,11,43,43,1,0,18,43,18,336,0.8622744727315361,0.895572263993
20,584,109,89.1753238240499,65.37504870963492,54,55,0,1,2,0,0,0,0,0,0,0,0,94,0,94,0,0,0,0,37,0,37,10,31,23,1,0,9,23,9,327,0.867543617059651,0.889034512888
21,189,55,134.02494462710956,84.09960056770973,29,26,0,2,8,0,6,3,6,0,0,0,0,54,0,54,0,0,0,13,36,0,36,20,33,20,1,1,11,20,11,321,0.8735852026761117,0.909090909091
22,156,20,188.0029617610415,50.08342763913465,9,11,0,1,3,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,18,0,18,8,18,12,0,1,7,12,7,278,0.8680952380952383,0.883333333333
23,169,60,117.68989464426845,67.2121003407876,38,22,0,2,1,0,50,28,50,0,0,0,0,57,0,57,0,0,0,36,40,0,40,18,18,25,1,1,8,25,8,328,0.8598346560846561,0.911904761905
24,226,43,152.50587253051899,68.2558412790393,24,19,0,2,2,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,28,0,28,12,25,29,0,1,6,29,6,310,0.871719591027325,0.893687707641
25,45,5,237.51529340883593,53.76943548140712,3,2,0,2,2,0,52,29,52,0,0,0,20,3,0,3,0,0,0,44,23,0,23,2,0,2,0,0,3,2,3,152,0.8104761904761911,0.904761904762
26,200,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,44,0,44,12,44,0,0,0,0,0,0,0,0.0,0.0
27,122,27,124.19194947871098,76.1911173012643,15,12,0,3,2,0,62,35,62,0,0,0,0,32,0,32,0,0,0,27,46,0,46,18,18,9,0,1,5,9,5,269,0.8401593833692602,0.883597883598
28,77,6,126.32035988386237,92.12564622245368,3,3,0,1,1,0,24,14,24,0,0,0,0,21,0,21,0,0,0,29,14,0,14,17,4,1,0,0,2,1,2,137,0.784391534391534,0.920634920635
29,98,34,119.2236802764545,77.4935798304376,19,15,0,3,2,0,67,38,67,0,0,0,0,30,0,30,0,0,0,33,35,0,35,8,6,16,0,1,3,16,3,290,0.8538062283737027,0.913165266106
30,59,13,49.12295774675882,26.56443455743329,7,6,0,0,0,0,0,0,0,0,0,0,7,19,0,19,0,0,0,43,0,0,0,7,0,1,0,0,0,1,0,123,0.7409129332206256,0.89010989011
31,3031,76,102.89361353496717,74.1479886249141,35,41,0,2,4,0,36,20,36,0,0,0,0,62,0,62,0,0,0,0,65,0,65,8,49,15,0,0,14,15,14,323,0.860964087851207,0.897869674185
32,4623,58,137.65124898531968,66.6457033570088,28,30,0,3,3,0,11,6,11,0,0,0,0,51,0,51,0,0,0,0,39,0,39,15,33,32,1,1,9,32,9,331,0.8671012400203839,0.886699507389
33,1094,86,106.94788514972826,69.11869856617514,43,43,0,3,2,0,62,34,62,0,0,0,0,71,0,71,0,0,0,0,73,0,73,16,43,28,2,0,9,28,9,330,0.8647821216101368,0.887596899225
34,835,101,101.85086248272644,68.41814598859158,51,50,0,2,4,0,60,34,60,0,0,0,0,104,0,104,0,0,0,0,73,0,73,25,44,28,0,1,14,28,14,333,0.8639068998837651,0.885431400283
35,597,46,178.4414692799449,52.42204877058761,21,25,0,4,4,0,32,22,32,0,0,0,0,23,5,18,0,0,0,0,55,11,44,16,43,28,0,0,18,28,18,335,0.8849918984607076,0.884057971014
36,451,30,179.34737914188864,51.251746947377605,18,12,0,5,0,0,126,89,126,0,0,0,0,23,5,18,0,0,0,0,82,16,66,12,45,21,0,1,8,21,8,309,0.879867724867725,0.91746031746
37,313,15,178.37293967795867,48.39022871484154,7,8,0,0,2,0,0,0,0,0,0,0,0,13,4,9,0,0,0,0,31,9,22,7,31,9,1,0,5,9,5,252,0.864656084656085,0.904761904762
38,116,31,136.48331157368946,65.55981717748868,17,14,0,2,0,0,17,12,17,0,0,0,4,31,9,22,0,0,0,0,32,10,22,12,27,16,1,1,4,16,4,298,0.8570437540260638,0.8955453149
39,84,27,140.0190666351335,81.11165198811705,14,13,0,0,3,0,0,0,0,0,0,0,3,19,6,13,0,0,0,34,5,1,4,5,5,10,1,0,7,10,7,285,0.8600823045267494,0.915343915344
40,88,30,97.22318604139824,71.50135379068455,11,19,0,1,2,0,0,0,0,0,0,0,8,31,9,22,0,0,0,30,7,2,5,11,7,8,0,0,3,8,3,260,0.8497883597883599,0.911111111111
41,83,28,143.2960247962687,60.33001453878606,17,11,0,3,0,0,34,24,34,0,0,0,19,14,4,10,0,0,0,18,21,6,15,6,11,15,0,0,7,15,7,293,0.8686224489795921,0.90306122449
42,286,22,188.9752709901235,58.25896702788277,12,10,0,3,3,0,32,24,32,0,0,0,0,30,9,21,0,0,0,0,48,14,34,22,39,13,2,1,6,13,6,285,0.8768201495474222,0.88961038961
43,226,59,97.50567942971786,71.28319784302077,33,26,0,2,3,0,68,47,68,0,0,0,0,55,16,39,0,0,0,0,56,17,39,10,34,15,0,0,7,15,7,319,0.8708225605668869,0.907183212268
44,66,25,146.68480324361855,56.63162244213577,13,12,0,2,0,0,6,4,6,0,0,0,18,7,2,5,0,0,0,37,5,1,4,3,3,16,0,0,6,16,6,286,0.8712380952380953,0.891428571429
45,243,29,152.13053208276983,61.10336029011643,9,20,0,1,2,0,0,0,0,0,0,0,0,27,8,19,0,0,0,0,21,6,15,13,20,16,0,0,8,16,8,292,0.8636826906743675,0.88341543514
46,367,18,167.23765898639724,47.10897984599305,14,4,0,2,1,0,77,53,77,0,0,0,0,20,6,14,0,0,0,0,66,20,46,13,41,12,1,0,5,12,5,271,0.8691211052322164,0.883597883598
47,179,22,102.95675994549825,54.99498104744877,14,8,0,1,0,0,20,14,20,0,0,0,0,32,10,22,0,0,0,6,38,11,27,15,31,11,0,1,0,11,0,237,0.8282172373081462,0.891774891775
48,121,27,191.43488745180954,53.69461056989047,14,13,0,2,3,0,0,0,0,0,0,0,0,19,6,13,0,0,0,20,12,4,8,12,12,17,0,3,7,17,7,307,0.8704356914233461,0.89417989418
49,47,50,117.34990250104576,77.52278753447366,31,19,0,5,1,0,79,55,79,0,0,0,47,7,2,5,0,0,0,37,25,7,18,2,1,15,1,1,9,15,9,307,0.8684095238095239,0.87619047619
50,252,11,188.3137052665879,74.44695136836233,2,9,0,0,4,0,0,0,0,0,0,0,0,24,7,17,0,0,0,0,36,11,25,22,36,8,0,0,3,8,3,221,0.8465171192443921,0.900432900433
Totals,47385,2000,NA,NA,1013,987,110,102,2075,1235,2075,0,0,0,199,1801,108,1693,0,0,0,458,2077,146,1931,655,1187,783,24,21,355,783,355,377,0.8929156011904762,0.896261904762
