Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,849,49.73671498832339,10.059686612824834,841,49.47443854012098,9.736807181392408,0,0,0,0,0,0,0,0,2,759,0,0
1,100.0,557,134.4593188156105,0.0,8,77.3085266056033,2.3890409199027283,849,0,69,780,0,0,0,0,0,3,0,0
2,150.0,296,181.3429854668015,2.842170943040401e-14,557,134.4593188156105,0.0,557,0,15,542,0,0,742,0,82,660,0,0
3,200.0,139,218.25988232814936,0.0,435,193.13941917651957,17.214292850001605,435,0,51,384,0,0,747,0,192,555,0,0
4,250.0,92,247.3287963277921,8.526512829121202e-14,150,256.17932392024795,11.146770954393812,150,0,11,139,0,0,186,0,19,167,0,0
5,300.0,58,270.21809182552283,5.684341886080802e-14,50,299.3669175671733,13.10162050481239,50,0,6,44,0,0,81,0,21,60,0,0
6,350.0,54,302.1743533166814,16.116442665838964,4,337.26730018553354,5.549271576560484,4,0,0,4,0,0,12,0,1,11,0,0
Totals,7,2045,NA,NA,2045,NA,NA,2045,0,152,1893,0,0,1768,0,317,2215,0,0
