Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,6017,44,116.14476878184072,71.26252533992006,22,22,0,1,2,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,38,0,38,13,35,21,1,1,1,21,1,345,0.8904097796143251,0.9329004329
2,4211,34,189.50002057145187,55.6511097642363,19,15,0,6,4,0,11,6,11,0,0,0,0,14,0,14,0,0,0,0,24,0,24,10,18,18,0,0,16,18,16,347,0.8960907892568793,0.906162464986
3,3041,86,108.41495322810023,71.79629886625254,51,35,0,2,6,0,70,40,70,0,0,0,0,78,0,78,0,0,0,0,73,0,73,17,42,26,0,2,11,26,11,360,0.8811423163099746,0.921373200443
4,3021,72,116.70429826817366,69.93744942670455,32,40,0,2,3,0,0,0,0,0,0,0,0,66,0,66,0,0,0,0,35,0,35,15,32,31,0,1,9,31,9,364,0.8861928644914754,0.906084656085
5,145,66,101.16715211418654,62.74670467991068,28,38,0,1,1,0,29,17,29,0,0,0,0,65,0,65,0,0,0,16,30,0,30,17,18,24,0,0,7,24,7,352,0.8811764834492107,0.919913419913
6,125,5,190.62801756079176,70.96502727852199,3,2,0,1,1,0,79,45,79,0,0,0,5,14,0,14,0,0,0,21,49,0,49,11,14,4,1,0,0,4,0,153,0.8219047619047625,0.92380952381
7,2312,76,93.60177868600347,68.30587063150705,35,41,0,3,1,0,103,59,103,0,0,0,0,71,0,71,0,0,0,0,94,0,94,13,46,14,2,0,10,14,10,353,0.8817314668249572,0.929824561404
8,4841,42,121.87754840385705,65.31142934658676,23,19,0,1,2,0,24,14,24,0,0,0,0,35,0,35,0,0,0,0,35,0,35,8,20,19,0,1,6,19,6,338,0.8708967714069755,0.917233560091
9,4307,69,121.72378226648789,73.82638207797358,34,35,0,3,2,0,138,78,138,0,0,0,0,58,0,58,0,0,0,0,93,0,93,16,30,26,0,0,14,26,14,357,0.8663846130764848,0.924085576259
10,3484,64,126.31896413905733,63.136880932205365,31,33,0,1,2,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,31,0,31,12,27,29,2,1,11,29,11,361,0.8860967726934523,0.907738095238
11,213,40,181.57716035500812,50.67692313893636,19,21,0,1,4,0,40,23,40,0,0,0,0,36,0,36,0,0,0,0,56,0,56,20,38,27,1,1,11,27,11,353,0.8931845238095236,0.914285714286
12,223,28,173.54382750021665,56.71984817829833,12,16,0,1,3,0,0,0,0,0,0,0,0,18,0,18,0,0,0,5,21,0,21,10,19,20,0,0,8,20,8,340,0.890063168124393,0.909863945578
13,194,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0.0,0.0
14,178,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
15,256,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
16,110,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
17,58,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
