Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5627,69,90.95764441479535,64.58688685371396,39,30,0,1,3,0,0,0,0,0,0,0,0,68,0,68,0,0,0,0,31,0,31,12,28,15,1,1,5,15,5,305,0.8567277782778729,0.862663906142
2,4606,37,138.42193646923485,66.24513803220404,16,21,0,1,1,0,23,14,23,0,0,0,0,35,0,35,0,0,0,0,38,0,38,13,26,21,0,0,6,21,6,295,0.8603603603603605,0.876447876448
3,3040,75,105.51349051254348,74.5527480408915,35,40,0,1,4,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,29,0,29,18,27,17,2,0,12,17,12,297,0.8374349206349206,0.867301587302
4,3082,60,113.59777925787631,73.73312198229813,29,31,0,3,2,0,14,8,14,0,0,0,0,54,0,54,0,0,0,0,39,0,39,15,31,18,0,0,12,18,12,308,0.8531150793650796,0.915873015873
5,113,28,184.81899322693542,50.238654926801914,17,11,0,3,1,0,53,31,53,0,0,0,13,13,0,13,0,0,0,20,40,0,40,6,18,14,1,2,11,14,11,293,0.8691387269193394,0.880952380952
6,258,27,164.59067651519229,66.25374742155343,12,15,0,2,5,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,28,0,28,16,25,20,0,1,4,20,4,291,0.8750408256581098,0.897707231041
7,5220,39,141.29687229835346,75.87923177510085,20,19,0,3,2,0,93,56,93,0,0,0,0,27,0,27,0,0,0,0,70,0,70,9,32,16,0,0,11,16,11,291,0.8553270091731628,0.874236874237
8,3800,34,115.88521494030856,68.07014483715024,19,15,0,2,0,0,78,46,78,0,0,0,0,39,0,39,0,0,0,0,56,0,56,17,22,14,0,0,5,14,5,295,0.8605206788597791,0.862745098039
9,4310,80,127.53819818633342,79.40412721838872,43,37,0,5,4,0,85,50,85,0,0,0,0,57,0,57,0,0,0,0,73,0,73,12,36,20,1,2,22,20,22,318,0.8622581845238095,0.864880952381
10,2826,78,112.64348923729213,82.71681435097189,38,40,0,5,3,0,193,113,193,0,0,0,0,70,0,70,0,0,0,0,120,0,120,14,40,18,2,1,12,18,12,315,0.8468191352806735,0.857753357753
