Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,670,49.54024434338546,10.256517658221092,663,49.248862173243104,9.907403883098091,0,0,0,0,0,0,0,0,101,616,0,0
1,100.0,580,134.4593188156105,0.0,7,77.13829845829686,1.4978181941615951,670,0,100,570,0,0,0,0,0,1,0,0
2,150.0,255,181.3429854668015,2.842170943040401e-14,580,134.4593188156105,0.0,580,0,53,527,0,0,538,0,76,462,0,0
3,200.0,103,218.25988232814922,1.4210854715202004e-13,358,191.96432730121168,16.712093784641343,358,0,49,309,0,0,695,0,205,490,0,0
4,250.0,73,247.32879632779216,2.842170943040401e-14,120,256.29377039773664,11.172787500962988,120,0,17,103,0,0,139,0,27,112,0,0
5,300.0,47,270.2180918255229,1.1368683772161603e-13,54,302.29829253708704,11.317265156131453,54,0,7,47,0,0,69,0,12,57,0,0
6,350.0,56,303.6891485504226,13.446182679030017,2,341.2422609104822,11.906079758003813,2,0,0,2,0,0,6,0,3,3,0,0
Totals,7,1784,NA,NA,1784,NA,NA,1784,0,226,1558,0,0,1447,0,424,1741,0,0
