Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4830,50,158.67919295524058,73.55703288313873,27,23,0,2,4,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,29,0,29,10,29,21,0,1,16,21,16,297,0.8602666666666666,0.859047619048
2,4167,47,146.08751155387213,78.96717052470223,29,18,0,3,5,0,103,67,103,0,0,0,0,28,0,28,0,0,0,0,58,0,58,8,22,19,0,0,14,19,14,298,0.8657763693979177,0.893617021277
3,3084,108,94.72634255873218,66.17734347324236,50,58,0,0,4,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,32,0,32,18,28,23,3,1,11,23,11,301,0.858090012411,0.902998236332
4,2930,49,149.42179893878367,78.78047431277457,27,22,0,1,5,0,12,8,12,0,0,0,0,31,0,31,0,0,0,0,46,0,46,9,42,18,0,0,16,18,16,289,0.8475535986989546,0.869776482021
5,125,56,108.36032471161721,68.90661215041224,20,36,0,2,2,0,43,28,43,0,0,0,11,46,0,46,0,0,0,18,33,0,33,9,17,17,0,0,9,17,9,287,0.8278972303207002,0.897108843537
6,226,80,60.35920044647658,32.227974915947335,40,40,0,0,0,0,0,0,0,0,0,0,0,89,0,89,0,0,0,0,40,0,40,14,38,8,0,0,1,8,1,249,0.8539880952380954,0.920833333333
7,3551,58,152.29655146045025,72.92577698378737,25,33,0,6,3,0,153,98,153,0,0,0,0,43,0,43,0,0,0,0,93,0,93,14,35,25,1,1,16,25,16,300,0.8603419964894401,0.860426929392
8,2046,41,147.4337732243331,67.42357834452424,17,24,0,1,2,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,25,0,25,10,24,18,2,2,8,18,8,283,0.858785870088666,0.855981416957
9,5881,43,160.76967522521002,74.30021780429084,24,19,0,4,3,0,180,117,180,0,0,0,0,24,0,24,0,0,0,0,97,0,97,7,34,14,1,1,16,14,16,293,0.8611347188956708,0.862679955703
10,3668,40,156.16637253506903,79.91879463157994,22,18,0,4,3,0,19,12,19,0,0,0,0,40,0,40,0,0,0,0,30,0,30,17,23,20,0,0,8,20,8,291,0.8679613095238095,0.855952380952
11,268,35,189.76383766706394,50.267002813608144,13,22,0,2,3,0,62,40,62,0,0,0,0,28,0,28,0,0,0,0,58,0,58,17,35,18,0,0,17,18,17,280,0.8706316812439261,0.872108843537
12,270,52,122.78235940736327,77.61586721660807,25,27,0,4,1,0,118,77,118,0,0,0,0,47,0,47,0,0,0,0,61,0,61,15,18,13,1,0,15,13,15,278,0.8288778529163148,0.887362637363
13,203,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0.0,0.0
14,198,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
15,151,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
16,76,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
17,26,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
18,37,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0
19,470,37,171.60589536236012,47.09105035595579,15,22,0,3,1,0,36,23,36,0,0,0,0,27,0,27,0,0,0,0,56,0,56,14,40,26,0,0,11,26,11,284,0.8681519357195033,0.891891891892
20,451,35,191.07406228670652,53.46382169638657,20,15,0,4,3,0,155,101,155,0,0,0,0,28,0,28,0,0,0,0,87,0,87,15,33,18,0,1,16,18,16,295,0.8766569484936831,0.895238095238
