Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5415,60,127.91869233843532,81.73256272666562,34,26,0,3,3,0,38,23,38,0,0,0,0,53,0,53,0,0,0,0,46,0,46,19,30,18,0,0,15,18,15,360,0.8689087301587303,0.884126984127
2,4647,58,124.65884535579276,87.23186757762097,34,24,0,4,3,0,139,82,139,0,0,0,0,47,0,47,0,0,0,0,80,0,80,11,22,12,0,0,17,12,17,351,0.8604481626181983,0.888341543514
3,3004,63,138.86927548525134,75.8839419111943,41,22,0,4,4,0,25,15,25,0,0,0,0,46,0,46,0,0,0,0,54,0,54,8,43,28,1,1,12,28,12,367,0.8764652245377871,0.903250188964
4,3044,57,140.51161149376333,71.88043999547202,23,34,0,2,6,0,16,10,16,0,0,0,0,41,0,41,0,0,0,0,41,0,41,15,35,24,0,0,15,24,15,367,0.8866610971874128,0.911445279866
5,212,15,165.56813632168905,58.38651384821595,8,7,0,1,1,0,38,22,38,0,0,0,0,26,0,26,0,0,0,0,53,0,53,19,37,13,0,0,2,13,2,266,0.8683597883597886,0.91746031746
6,211,26,179.7456827783728,39.96419497245005,17,9,0,2,0,0,13,8,13,0,0,0,0,21,0,21,0,0,0,14,35,0,35,14,30,13,1,0,12,13,12,332,0.8830656522964216,0.884615384615
7,3659,50,133.96581792213132,69.35366733765589,28,22,0,2,1,0,105,62,105,0,0,0,0,45,0,45,0,0,0,0,79,0,79,18,36,21,1,1,11,21,11,355,0.8799714285714286,0.919047619048
8,3411,23,192.03256738534887,42.66357584941054,12,11,0,2,2,0,30,18,30,0,0,0,0,17,0,17,0,0,0,0,33,0,33,9,21,14,0,0,9,14,9,316,0.8809523809523812,0.888198757764
9,2929,88,100.10425490432793,74.02674232389077,44,44,0,2,3,0,92,55,92,0,0,0,0,84,0,84,0,0,0,0,78,0,78,18,40,21,1,0,12,21,12,372,0.8838855273514363,0.915584415584
10,2435,83,109.20432361615792,72.25464354437615,56,27,0,2,2,0,35,21,35,0,0,0,0,73,0,73,0,0,0,0,48,0,48,16,33,21,1,0,15,21,15,360,0.877637918282424,0.903614457831
11,257,52,133.1320154996033,74.92230511509304,22,30,0,1,4,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,40,0,40,18,37,27,0,0,8,27,8,353,0.8793850380388843,0.902014652015
12,320,38,182.78282761092586,46.79867986758964,24,14,0,3,2,0,51,30,51,0,0,0,0,28,0,28,0,0,0,0,42,0,42,15,20,22,0,0,16,22,16,353,0.8958580662181773,0.917293233083
13,121,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
14,124,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
15,131,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
16,183,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
17,80,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
18,29,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
19,321,43,187.46386786819744,49.998350829661646,19,24,0,2,5,0,40,24,40,0,0,0,0,25,0,25,0,0,0,0,55,0,55,14,39,20,1,1,21,20,21,363,0.8985036956913646,0.915836101883
20,430,61,135.93877865165263,90.9521480475634,31,30,0,8,3,0,166,100,166,0,0,0,0,49,0,49,0,0,0,0,100,0,100,10,31,18,3,0,13,18,13,363,0.8822065241038639,0.905542544887
21,150,19,69.91896888821576,34.2628419929854,12,7,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,4,23,0,23,13,23,4,0,0,0,4,0,239,0.8498878775887084,0.899749373434
22,233,11,196.98415762787099,49.326720898067315,6,5,0,1,2,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,22,0,22,5,22,4,0,1,6,4,6,258,0.8746556473829202,0.926406926407
23,203,134,94.20683488827858,69.9516673200665,66,68,0,4,4,0,69,42,69,0,0,0,39,79,0,79,0,0,0,23,44,0,44,11,17,26,1,2,15,26,15,379,0.8814827780076163,0.930348258706
24,304,38,160.22457157171567,69.74587171441316,18,20,0,5,2,0,101,60,101,0,0,0,0,27,0,27,0,0,0,0,70,0,70,9,29,24,0,0,7,24,7,350,0.8881249175570508,0.922305764411
25,190,4,179.24654553305768,77.57375220472483,2,2,0,0,1,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,25,0,25,15,25,3,0,0,1,3,1,125,0.7872023809523809,0.916666666667
26,31,37,109.0749631547054,70.22370397415912,19,18,0,2,2,0,75,45,75,0,0,0,37,4,0,4,0,0,0,41,22,0,22,0,0,16,0,0,3,16,3,335,0.8607951580924553,0.912483912484
27,104,19,82.49298997704545,53.93584206347307,9,10,0,0,1,0,0,0,0,0,0,0,1,26,0,26,0,0,0,29,8,0,8,12,8,6,0,0,0,6,0,216,0.8084025854108953,0.917293233083
28,192,3,134.4593188156105,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,3,26,0,26,17,26,3,0,0,0,3,0,104,0.7566137566137571,0.936507936508
29,39,7,150.5835298887793,39.496089634197965,3,4,0,1,0,0,10,6,10,0,0,0,17,1,0,1,0,0,0,23,5,0,5,1,1,6,0,0,1,6,1,191,0.8474246841593779,0.945578231293
30,134,50,113.3951792562527,72.77931595537402,29,21,0,3,2,0,59,35,59,0,0,0,4,45,0,45,0,0,0,19,41,0,41,10,16,13,2,1,8,13,8,354,0.8858857142857145,0.90380952381
31,5961,71,115.76684566328365,83.70120183805142,41,30,0,5,4,0,68,40,68,0,0,0,0,65,0,65,0,0,0,0,64,0,64,16,34,15,0,1,14,15,14,350,0.8667781335902743,0.903420523139
32,3236,47,171.84905440081556,68.49253212042532,23,24,0,2,6,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,37,0,37,9,37,24,1,0,17,24,17,369,0.8974325809998059,0.909827760892
33,953,42,195.02075577282187,53.0458250771413,19,23,0,5,6,0,92,55,92,0,0,0,0,30,0,30,0,0,0,0,67,0,67,19,30,28,2,0,12,28,12,368,0.8963259907137459,0.918367346939
34,1101,62,127.62930707416113,76.42766668480445,32,30,0,5,1,0,146,87,146,0,0,0,0,47,0,47,0,0,0,0,97,0,97,11,37,18,1,0,15,18,15,365,0.8804630593132157,0.910906298003
35,567,58,118.65895567622258,68.1605894963555,33,25,0,1,2,0,0,0,0,0,0,0,0,51,10,41,0,0,0,0,26,5,21,12,26,18,0,1,11,18,11,357,0.8806551157918577,0.904761904762
36,571,33,168.88869774746348,62.22008825623753,16,17,0,1,4,0,0,0,0,0,0,0,0,35,7,28,0,0,0,0,33,7,26,17,33,18,1,1,9,18,9,345,0.8938738029647122,0.923520923521
37,199,25,181.59768578777962,43.24213900652455,11,14,0,1,2,0,36,26,36,0,0,0,0,19,6,13,0,0,0,0,33,10,23,7,20,16,0,0,9,16,9,331,0.8853333333333334,0.899047619048
38,305,28,154.5730490490038,64.5968633009175,16,12,0,2,2,0,22,16,22,0,0,0,0,22,7,15,0,0,0,0,31,9,22,9,24,14,0,1,8,14,8,332,0.8835945092322646,0.884353741497
39,268,22,165.92832928051294,61.261229718212135,15,7,0,3,0,0,97,69,97,0,0,0,0,22,7,15,0,0,0,0,50,15,35,14,22,14,0,0,6,14,6,318,0.8859700905155449,0.926406926407
40,120,15,165.6596702250787,37.394270253998734,5,10,0,0,1,0,0,0,0,0,0,0,0,13,4,9,0,0,0,11,20,6,14,9,20,11,0,0,4,11,4,273,0.8679365079365082,0.88253968254
41,222,25,90.04912672980308,54.16910097498643,12,13,0,1,0,0,13,9,13,0,0,0,0,30,9,21,0,0,0,2,30,9,21,10,26,9,0,0,1,9,1,276,0.8434666666666669,0.931428571429
