Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,611,49.778560206796286,9.967735377047768,608,49.648874944259035,9.819332832774535,0,0,0,0,0,0,0,0,15,778,0,0
1,100.0,436,134.4593188156105,0.0,3,76.0614400810128,0.5275052665262968,611,0,7,604,0,0,0,0,0,5,0,0
2,150.0,229,181.34298546680154,5.684341886080802e-14,436,134.4593188156105,0.0,436,0,51,385,0,0,564,0,82,482,0,0
3,200.0,122,218.25988232814925,1.1368683772161603e-13,351,194.17449947558904,17.57987279475138,351,0,46,305,0,0,532,0,121,411,0,0
4,250.0,65,247.32879632779216,2.842170943040401e-14,110,256.69259903140915,11.253890260406543,110,0,10,100,0,0,155,0,36,119,0,0
5,300.0,45,270.2180918255229,1.1368683772161603e-13,52,298.1966351128197,11.330916453049428,52,0,11,41,0,0,73,0,30,43,0,0
6,350.0,54,299.63157065968113,13.316922152308045,2,336.93989487807823,2.1479677771334593,2,0,1,1,0,0,1,0,1,0,0,0
Totals,7,1562,NA,NA,1562,NA,NA,1562,0,126,1436,0,0,1325,0,285,1838,0,0
