Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,537,49.82568195300451,10.20256815866266,534,49.67395247058757,10.026587633555677,0,0,0,0,0,0,0,0,14,530,0,0
1,100.0,327,134.4593188156105,0.0,3,76.83352982321999,2.0590122235513806,537,0,0,537,0,0,0,0,0,3,0,0
2,150.0,215,181.34298546680157,8.526512829121202e-14,327,134.4593188156105,0.0,327,0,6,321,0,0,518,0,32,486,0,0
3,200.0,92,218.25988232814925,1.1368683772161603e-13,307,192.4060294773683,16.912194178488754,307,0,13,294,0,0,475,0,64,411,0,0
4,250.0,76,247.3287963277921,8.526512829121202e-14,122,255.9591864334938,11.093237400033532,122,0,5,117,0,0,147,0,6,141,0,0
5,300.0,46,270.2180918255229,1.1368683772161603e-13,43,298.77038272050515,11.385926861566245,43,0,1,42,0,0,80,0,21,59,0,0
6,350.0,44,299.46505995759543,12.14264262905738,1,329.3361811524784,0.0,1,0,1,0,0,0,2,0,0,2,0,0
Totals,7,1337,NA,NA,1337,NA,NA,1337,0,26,1311,0,0,1222,0,137,1632,0,0
