Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4616,69,123.25812760666162,72.7741164855587,38,31,0,2,3,0,67,38,67,0,0,0,0,61,0,61,0,0,0,0,70,0,70,14,37,28,0,3,10,28,10,292,0.8608035526750085,0.870945479641
2,2930,54,127.30047651072707,76.11696832621145,22,32,0,3,4,0,51,30,51,0,0,0,0,38,0,38,0,0,0,0,40,0,40,7,17,19,2,1,9,19,9,283,0.8562283624012021,0.867724867725
3,3059,64,136.5369890485909,70.54599713989026,30,34,0,2,3,0,70,40,70,0,0,0,0,46,0,46,0,0,0,0,64,0,64,12,32,28,0,1,16,28,16,301,0.8681989397321428,0.878720238095
4,3119,43,177.08182653467253,57.93545339963177,22,21,0,4,6,0,107,62,107,0,0,0,0,40,0,40,0,0,0,0,80,0,80,21,32,27,0,0,14,27,14,283,0.8666975714028174,0.898117386489
5,151,51,99.86441690520826,68.11600366199501,30,21,0,1,2,0,0,0,0,0,0,0,0,58,0,58,0,0,0,15,25,0,25,18,24,13,2,1,5,13,5,260,0.8185587960674465,0.814192343604
6,156,47,90.25939428863623,58.61485677165967,31,16,0,1,1,0,23,13,23,0,0,0,0,48,0,48,0,0,0,0,39,0,39,13,27,12,0,0,5,12,5,259,0.8352087779430472,0.883485309017
7,3089,60,146.16402132479962,76.24164774529976,24,36,0,6,2,0,75,43,75,0,0,0,0,47,0,47,0,0,0,0,61,0,61,15,28,26,1,1,14,26,14,287,0.853452380952381,0.880158730159
8,3319,76,91.77769115223784,72.15659167621742,31,45,0,3,2,0,13,7,13,0,0,0,0,69,0,69,0,0,0,0,23,0,23,7,17,12,0,1,10,12,10,283,0.8285433979686059,0.845238095238
9,2041,38,173.45524980790233,41.25614697984825,26,12,0,2,1,0,58,33,58,0,0,0,0,27,0,27,0,0,0,0,64,0,64,14,38,28,1,1,8,28,8,283,0.8612979817965968,0.87969924812
10,3322,58,120.06749196418859,66.35936231878638,29,29,0,2,2,0,42,24,42,0,0,0,0,47,0,47,0,0,0,0,62,0,62,13,44,22,1,0,10,22,10,275,0.8406446407338202,0.889162561576
11,355,43,159.26545186114305,53.98020660523592,24,19,0,3,2,0,21,12,21,0,0,0,0,35,0,35,0,0,0,0,64,0,64,16,54,30,0,0,9,30,9,287,0.867560328620361,0.885935769657
12,260,80,104.71748718732957,75.92037583086504,41,39,0,3,4,0,114,65,114,0,0,0,0,69,0,69,0,0,0,0,79,0,79,11,28,17,1,0,13,17,13,294,0.8651711309523809,0.879761904762
13,144,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0
14,123,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
15,165,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
16,167,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
17,127,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
18,9,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
19,551,40,185.46323644113608,48.77053736617828,18,22,0,5,3,0,124,72,124,0,0,0,0,31,0,31,0,0,0,0,85,0,85,21,33,21,0,0,19,21,19,291,0.8690476190476191,0.875
20,408,99,79.07854106677466,62.14899531649552,53,46,0,2,1,0,73,41,73,0,0,0,0,99,0,99,0,0,0,0,68,0,68,13,32,15,1,0,6,15,6,271,0.8508801337084165,0.891293891294
21,146,12,134.4593188156105,0.0,8,4,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,14,19,0,19,17,19,12,0,0,0,12,0,212,0.8495370370370366,0.896825396825
22,69,18,138.3227143130833,71.9926696183158,9,9,0,3,0,0,91,52,91,0,0,0,0,13,0,13,0,0,0,16,43,0,43,6,12,7,0,0,5,7,5,240,0.8472222222222223,0.899470899471
23,179,19,105.82196434014936,73.9236419819549,7,12,0,0,3,0,0,0,0,0,0,0,0,35,0,35,0,0,0,22,18,0,18,21,17,6,0,0,2,6,2,201,0.7763487666534755,0.814536340852
24,171,28,174.08975912283526,48.93696383169297,10,18,0,0,1,0,0,0,0,0,0,0,0,25,0,25,0,0,0,1,27,0,27,10,26,15,2,0,9,15,9,276,0.8684098639455785,0.887755102041
25,164,24,179.49701422035696,46.490379898073854,7,17,0,2,2,0,26,15,26,0,0,0,0,31,0,31,0,0,0,17,38,0,38,21,27,15,0,2,7,15,7,244,0.8579282407407407,0.880952380952
