Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5121,60,113.46666280653221,82.41453954237599,27,33,0,4,1,0,107,62,107,0,0,0,0,56,0,56,0,0,0,0,71,0,71,14,26,13,1,0,12,13,12,317,0.8516798941798943,0.893650793651
2,5717,31,122.02665671725262,72.06160766209167,15,16,0,2,1,0,94,55,94,0,0,0,0,28,0,28,0,0,0,0,57,0,57,7,18,11,0,0,6,11,6,287,0.8518656161736281,0.913978494624
3,3042,71,115.22020096446802,80.19351168469584,39,32,0,6,4,0,107,62,107,0,0,0,0,64,0,64,0,0,0,0,67,0,67,14,21,20,1,0,12,20,12,335,0.8790489415365433,0.909456740443
4,2956,57,103.1874787935888,67.48094759660681,29,28,0,1,1,0,0,0,0,0,0,0,0,56,0,56,0,0,0,0,43,0,43,15,40,18,0,0,6,18,6,308,0.8574433158920689,0.890559732665
5,171,37,118.67397605737197,83.58698937922219,13,24,0,1,5,0,36,22,36,0,0,0,0,44,0,44,0,0,0,4,48,0,48,19,32,11,1,1,5,11,5,287,0.8499599986086472,0.92277992278
6,156,18,180.22022269689012,55.7461704625147,10,8,0,2,2,0,100,58,100,0,0,0,0,18,0,18,0,0,0,0,72,0,72,10,30,13,0,0,5,13,5,274,0.8761022927689596,0.880952380952
7,1643,52,149.40786297025323,72.66140285633479,22,30,0,3,3,0,21,12,21,0,0,0,0,36,0,36,0,0,0,0,49,0,49,12,39,22,0,1,15,22,15,336,0.8849675965060582,0.884615384615
8,4409,52,111.6038283957745,66.53538727769227,28,24,0,2,1,0,15,9,15,0,0,0,0,46,0,46,0,0,0,0,25,0,25,12,19,17,1,0,8,17,8,310,0.8600221893491128,0.8836996337
9,2968,30,189.4161933040168,56.62948171890837,13,17,0,5,4,0,65,39,65,0,0,0,0,22,0,22,0,0,0,0,50,0,50,13,23,20,1,1,8,20,8,313,0.8806613756613758,0.895238095238
10,2216,50,145.19927290891178,86.77889313002717,33,17,0,5,3,0,82,48,82,0,0,0,0,42,0,42,0,0,0,0,67,0,67,16,29,17,2,0,13,17,13,315,0.8728571428571428,0.900952380952
11,173,29,189.52883461043564,47.9113414724081,17,12,0,3,4,0,34,20,34,0,0,0,0,20,0,20,0,0,0,1,48,0,48,13,32,16,1,0,12,16,12,312,0.8809523809523812,0.901477832512
12,306,25,202.30722038999357,58.480467269250816,10,15,0,4,4,0,38,22,38,0,0,0,0,16,0,16,0,0,0,0,38,0,38,10,21,15,0,1,9,15,9,293,0.8813333333333333,0.902857142857
13,230,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
14,140,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
15,185,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
16,185,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
17,101,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
18,17,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
19,530,60,128.4559123614757,79.57559580574792,35,25,0,3,4,0,24,14,24,0,0,0,0,45,0,45,0,0,0,0,46,0,46,12,36,15,2,1,17,15,17,321,0.8717791005291006,0.875396825397
20,525,41,104.88102460487832,76.29361999655944,19,22,0,0,4,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,26,0,26,9,25,11,0,0,6,11,6,275,0.8246791875584258,0.903600464576
21,246,33,110.4566765999905,66.01315444217016,12,21,0,0,3,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,25,0,25,13,25,13,0,0,5,13,5,287,0.8442651624469811,0.904761904762
22,254,35,90.48706457942657,69.69656882669801,14,21,0,1,2,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,15,0,15,3,12,7,0,0,4,7,4,255,0.777842565597668,0.87074829932
23,125,24,71.96619435533687,50.21821156234537,14,10,0,1,0,0,28,16,28,0,0,0,0,32,0,32,0,0,0,11,33,0,33,10,21,3,0,0,1,3,1,212,0.8187003968253969,0.871031746032
24,226,67,107.54988257278853,74.95808410931558,29,38,0,3,3,0,116,68,116,0,0,0,0,58,0,58,0,0,0,0,68,0,68,6,20,14,1,0,13,14,13,329,0.8752028768736276,0.896943852168
25,162,5,43.369071977685365,11.166167651476693,1,4,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,6,26,0,26,9,26,0,0,0,0,0,0,144,0.8133333333333339,0.895238095238
26,120,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,10,17,0,17,8,17,0,0,0,0,0,0,0,0.0,0.0
27,63,1,134.4593188156105,0.0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,5,12,0,12,5,12,1,0,0,0,1,0,41,0.47619047619047616,0.952380952381
28,78,16,163.98522863916315,58.22671759844981,12,4,0,1,1,0,0,0,0,0,0,0,0,16,0,16,0,0,0,28,5,0,5,8,5,12,1,0,3,12,3,257,0.8653273809523809,0.916666666667
29,126,19,65.2002220422356,36.25228720421739,14,5,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,24,0,24,12,23,4,0,0,0,4,0,162,0.7322912544519192,0.869674185464
30,176,10,182.76397719341537,43.390038241934526,5,5,0,0,2,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,32,0,32,7,32,5,0,1,4,5,4,224,0.8590476190476196,0.919047619048
31,5878,41,124.78429288769841,76.88812619590622,14,27,0,1,4,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,27,0,27,12,26,16,0,0,7,16,7,302,0.8643097929237132,0.890824622532
32,5381,56,101.09141162743036,74.31883233592866,26,30,0,3,2,0,68,40,68,0,0,0,0,48,0,48,0,0,0,0,52,0,52,8,24,12,0,0,9,12,9,316,0.8716517857142859,0.909013605442
33,1052,60,106.58279159476115,69.34816906953245,33,27,0,1,3,0,0,0,0,0,0,0,0,48,0,48,0,0,0,0,20,0,20,9,20,18,0,0,9,18,9,326,0.879212962962963,0.921428571429
34,945,45,163.0440676851533,62.70869288231948,20,25,0,3,5,0,57,33,57,0,0,0,0,26,0,26,0,0,0,0,54,0,54,5,29,24,2,2,10,24,10,330,0.8839388594944151,0.90582010582
35,407,51,101.85901404730345,69.17371266072858,25,26,0,1,3,0,35,25,35,0,0,0,0,47,9,38,0,0,0,0,50,10,40,10,38,15,0,1,5,15,5,310,0.8691254279489574,0.889822595705
36,676,18,187.42052591221622,52.30161922514258,6,12,0,0,3,0,0,0,0,0,0,0,0,14,3,11,0,0,0,0,33,7,26,11,33,11,0,0,7,11,7,264,0.8708112874779541,0.915343915344
37,37,10,180.36454007806935,49.578531948213964,3,7,0,2,0,0,98,69,98,0,0,0,4,4,1,3,0,0,0,34,16,5,11,2,1,5,0,0,5,5,5,216,0.8492857142857149,0.866666666667
38,374,13,55.8990378194868,24.647691646330436,5,8,0,0,0,0,0,0,0,0,0,0,0,21,6,15,0,0,0,0,26,8,18,8,26,1,0,0,0,1,0,194,0.8286841363764441,0.908424908425
39,266,15,190.94716893746696,43.28534664634982,6,9,0,1,2,0,15,10,15,0,0,0,0,16,5,11,0,0,0,0,27,8,19,9,22,7,2,0,6,7,6,263,0.870687830687831,0.892063492063
40,137,23,123.05160994840472,65.81745116532645,15,8,0,2,0,0,47,33,47,0,0,0,0,22,7,15,0,0,0,1,40,12,28,10,26,11,0,0,4,11,4,273,0.856557745971735,0.92132505176
41,196,24,139.44793005299664,67.04796464544538,11,13,0,0,2,0,0,0,0,0,0,0,0,31,9,22,0,0,0,0,27,8,19,18,27,10,0,0,7,10,7,294,0.8678075396825398,0.89880952381
42,259,21,152.10899988512833,71.43194106786946,10,11,0,2,0,0,47,33,47,0,0,0,0,22,7,15,0,0,0,0,39,12,27,13,23,5,0,1,9,5,9,274,0.8679948169744087,0.91156462585
43,172,22,199.7650023162144,55.66208119034526,15,7,0,2,4,0,34,24,34,0,0,0,0,16,5,11,0,0,0,0,34,10,24,10,24,12,0,0,10,12,10,298,0.8751475796930341,0.898268398268
44,228,27,149.99177358128452,73.93623760288158,15,12,0,2,2,0,0,0,0,0,0,0,0,25,7,18,0,0,0,0,25,7,18,13,24,12,0,0,7,12,7,292,0.8680188124632571,0.885361552028
45,244,11,203.91563027763922,55.1277459457572,7,4,0,2,1,0,48,33,48,0,0,0,0,10,3,7,0,0,0,0,43,13,30,8,27,4,1,0,6,4,6,225,0.8557654466745377,0.896103896104
46,164,22,180.04917701515058,52.962110691393114,14,8,0,0,3,0,0,0,0,0,0,0,0,17,5,12,0,0,0,2,28,8,20,7,28,13,2,0,7,13,7,289,0.8746556473829198,0.909090909091
47,426,19,189.6163484688152,48.128579156384625,8,11,0,3,1,0,54,38,54,0,0,0,0,18,5,13,0,0,0,0,48,14,34,13,30,12,0,0,7,12,7,278,0.8791716132436351,0.884711779449
48,171,12,77.18996834720119,41.361739007775036,9,3,0,0,0,0,0,0,0,0,0,0,0,17,5,12,0,0,0,1,21,6,15,6,21,4,0,0,0,4,0,179,0.7716600529100529,0.861111111111
49,277,11,171.58490015065289,53.04043386584625,6,5,0,2,1,0,0,0,0,0,0,0,0,22,7,15,0,0,0,0,31,9,22,15,31,8,0,0,3,8,3,232,0.8543880362062182,0.904761904762
50,89,13,164.37738823249325,78.81662311100125,6,7,0,2,2,0,75,53,75,0,0,0,0,18,5,13,0,0,0,34,27,8,19,10,5,9,0,0,2,9,2,253,0.8613693998309383,0.893772893773
Totals,49746,1337,NA,NA,665,672,76,90,1445,898,1445,0,0,0,26,1311,89,1222,0,0,0,137,1632,145,1487,513,1069,487,19,10,284,487,284,374,0.8975269526059454,0.897460554903
