Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,528,50.52499529240689,9.5719089102483,527,50.474609931913946,9.510776491319918,0,0,0,0,0,0,0,0,23,559,0,0
1,100.0,583,134.45931881561052,2.842170943040401e-14,1,77.07808027218739,0.0,528,0,13,515,0,0,0,0,0,5,0,0
2,150.0,288,181.3429854668015,2.842170943040401e-14,583,134.45931881561052,2.842170943040401e-14,583,0,58,525,0,0,495,0,69,426,0,0
3,200.0,127,218.2598823281492,1.7053025658242404e-13,415,192.64044547015374,17.01277646980686,415,0,39,376,0,0,732,0,209,523,0,0
4,250.0,73,247.32879632779216,2.842170943040401e-14,118,256.057764949808,11.117780757669308,118,0,14,104,0,0,156,0,24,132,0,0
5,300.0,45,270.2180918255229,1.1368683772161603e-13,44,297.1386561676923,10.62850885803738,44,0,3,41,0,0,66,0,12,54,0,0
6,350.0,45,297.9753955217646,11.885314619656754,1,334.7919271009448,0.0,1,0,1,0,0,0,3,0,1,2,0,0
Totals,7,1689,NA,NA,1689,NA,NA,1689,0,128,1561,0,0,1452,0,338,1701,0,0
