Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5440,45,167.919173548263,53.55716484790034,25,20,0,1,2,0,44,24,44,0,0,0,0,30,0,30,0,0,0,0,63,0,63,12,42,23,2,0,16,23,16,305,0.8761669606114051,0.885714285714
2,4270,49,121.68472618272034,81.00747072346535,26,23,0,2,3,0,59,32,59,0,0,0,0,44,0,44,0,0,0,0,69,0,69,15,41,12,0,0,13,12,13,285,0.8269867713849387,0.879494655005
3,3002,59,135.97801088942887,70.3773755485915,24,35,0,1,5,0,33,18,33,0,0,0,0,55,0,55,0,0,0,0,56,0,56,21,37,29,0,0,11,29,11,307,0.8722042106127137,0.900726392252
4,3003,36,176.64403541645137,58.516780021883726,19,17,0,5,1,0,190,102,190,0,0,0,0,32,0,32,0,0,0,0,123,0,123,22,35,18,0,0,16,18,16,300,0.8807319223985891,0.904761904762
5,70,87,110.11484203237842,72.54196718454358,46,41,0,2,3,0,55,29,55,0,0,0,70,10,0,10,0,0,0,29,31,0,31,3,5,28,0,0,14,28,14,302,0.8526225393050603,0.878489326765
6,110,56,93.2395582264807,68.59775881630415,26,30,0,2,2,0,0,0,0,0,0,0,27,39,0,39,0,0,0,27,10,0,10,14,10,12,1,0,5,12,5,293,0.863930393586006,0.892006802721
7,3439,77,119.25696312357296,70.01571378242068,40,37,0,3,2,0,41,22,41,0,0,0,0,69,0,69,0,0,0,0,53,0,53,20,33,32,0,1,11,32,11,311,0.8680938727320916,0.891156462585
8,2550,58,106.90332739476567,64.261959720399,37,21,0,0,1,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,30,0,30,8,28,23,0,0,5,23,5,288,0.8570083800464299,0.890804597701
9,2576,67,134.79884629116893,81.42383883037711,30,37,0,4,7,0,47,25,47,0,0,0,0,60,0,60,0,0,0,0,70,0,70,16,44,24,2,1,13,24,13,309,0.8690927027973141,0.903340440654
10,4752,95,117.86617204332363,82.01339605767801,43,52,0,6,5,0,156,85,156,0,0,0,0,91,0,91,0,0,0,0,107,0,107,25,35,22,1,2,20,22,20,316,0.8575412214747394,0.889724310777
11,173,44,173.7912108923092,58.53904429275319,27,17,0,5,2,0,55,29,55,0,0,0,0,25,0,25,0,0,0,13,51,0,51,7,25,24,2,1,14,24,14,306,0.8758239866194413,0.899350649351
12,295,40,133.3267070018324,70.6160772066168,19,21,0,2,1,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,32,0,32,12,30,15,2,0,9,15,9,286,0.8613392857142859,0.9
13,138,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0.0,0.0
14,183,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
