Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,703,49.94839650358141,9.85238544228035,700,49.8261978143602,9.693226255347142,0,0,0,0,0,0,0,0,42,782,0,0
1,100.0,437,134.45931881561046,2.842170943040401e-14,3,78.46142398852852,2.541790052906728,703,0,19,684,0,0,0,0,0,3,0,0
2,150.0,266,181.34298546680154,5.684341886080802e-14,437,134.45931881561046,2.842170943040401e-14,437,0,12,425,0,0,646,0,76,570,0,0
3,200.0,182,218.25988232814927,8.526512829121202e-14,448,196.34047481672405,18.131080516869755,448,0,69,379,0,0,588,0,133,455,0,0
4,250.0,95,247.32879632779208,1.1368683772161603e-13,149,255.62424570280862,11.002841073911558,149,0,23,126,0,0,213,0,42,171,0,0
5,300.0,54,270.2180918255229,1.1368683772161603e-13,60,298.0668187350476,9.695235333978625,60,0,20,40,0,0,86,0,25,61,0,0
6,350.0,65,301.1561923357639,14.19594641581696,5,338.22867554435834,1.7183742217067675,5,0,0,5,0,0,5,0,1,4,0,0
Totals,7,1802,NA,NA,1802,NA,NA,1802,0,143,1659,0,0,1538,0,319,2046,0,0
