Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,448,49.9285911390752,10.115715469909071,444,49.675099089569855,9.79777493938057,0,0,0,0,0,0,0,0,0,676,0,0
1,100.0,402,134.4593188156105,0.0,4,78.06620863416846,2.4988901818143248,448,0,8,440,0,0,0,0,0,3,0,0
2,150.0,233,181.34298546680154,5.684341886080802e-14,402,134.4593188156105,0.0,402,0,10,392,0,0,412,0,33,379,0,0
3,200.0,167,218.2598823281493,5.684341886080802e-14,400,196.7557899064142,18.20544894111546,400,0,50,350,0,0,544,0,171,373,0,0
4,250.0,86,247.32879632779208,1.1368683772161603e-13,131,255.19153142243246,10.869676344450653,131,0,13,118,0,0,208,0,46,162,0,0
5,300.0,45,270.2180918255229,1.1368683772161603e-13,57,299.07990948434343,12.366893526077181,57,0,10,47,0,0,74,0,17,57,0,0
6,350.0,61,301.4026678461828,14.851864302295551,4,334.50197450239494,3.4599109852349894,4,0,2,2,0,0,6,0,0,6,0,0
Totals,7,1442,NA,NA,1442,NA,NA,1442,0,93,1349,0,0,1244,0,267,1656,0,0
