Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4503,84,112.91069483643733,72.02630619163253,36,48,0,3,4,0,94,56,94,0,0,0,0,66,0,66,0,0,0,0,70,0,70,10,30,23,1,0,18,23,18,386,0.8945207051074399,0.933673469388
2,4075,62,144.31100304579255,74.58625200021162,32,30,0,4,5,0,91,53,91,0,0,0,0,46,0,46,0,0,0,0,77,0,77,10,37,28,0,1,15,28,15,372,0.8992492938902931,0.908602150538
3,3106,51,172.82863958723874,40.02391843847277,24,27,0,3,2,0,117,68,117,0,0,0,0,39,0,39,0,0,0,0,95,0,95,23,44,30,3,2,16,30,16,387,0.9004778381941012,0.920634920635
4,3051,68,123.00776418672197,67.5948902629032,26,42,0,2,2,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,42,0,42,13,41,31,1,1,9,31,9,385,0.8886863568956994,0.919467787115
5,160,41,105.90441897370276,80.39880969896258,21,20,0,2,3,0,33,19,33,0,0,0,0,47,0,47,0,0,0,11,46,0,46,18,32,13,0,1,4,13,4,336,0.8603580635109486,0.923344947735
6,177,27,173.48091442735495,59.01277497899227,12,15,0,1,3,0,33,19,33,0,0,0,0,35,0,35,0,0,0,34,27,0,27,23,13,18,0,0,9,18,9,353,0.8973806257756873,0.915343915344
7,1607,84,120.04765359198575,69.70254910974688,38,46,0,1,4,0,1,1,1,0,0,0,0,81,0,81,0,0,0,0,40,0,40,21,37,31,0,2,13,31,13,390,0.89690300723464,0.916666666667
8,3102,41,148.2532507137795,77.86532259185792,20,21,0,2,5,0,58,34,58,0,0,0,0,42,0,42,0,0,0,0,50,0,50,20,25,19,1,1,9,19,9,365,0.8888558397779102,0.915214866434
9,3217,59,145.13294691995503,70.08790643577312,27,32,0,3,3,0,103,60,103,0,0,0,0,50,0,50,0,0,0,0,83,0,83,18,38,25,0,0,17,25,17,378,0.886602098466505,0.920903954802
10,2895,42,174.18590862404088,39.21962550408993,21,21,0,3,2,0,45,26,45,0,0,0,0,33,0,33,0,0,0,0,66,0,66,24,45,27,1,1,13,27,13,375,0.8993629197710832,0.921768707483
11,214,74,134.71694660424484,74.00298393211067,37,37,0,4,2,0,75,44,75,0,0,0,0,59,0,59,0,0,0,20,50,0,50,15,19,31,0,0,17,31,17,388,0.8968485860377754,0.913770913771
12,247,46,142.69995969782576,72.38179903730924,24,22,0,3,2,0,40,24,40,0,0,0,0,41,0,41,0,0,0,0,42,0,42,14,25,20,0,0,13,20,13,384,0.8900103519668737,0.946169772257
13,176,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0.0,0.0
14,148,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
15,93,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
16,120,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
