Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3530,96,116.9855754463403,74.0295318185534,42,54,0,4,6,0,134,79,134,0,0,0,0,75,0,75,0,0,0,0,83,0,83,12,27,26,2,0,19,26,19,402,0.9235181051587302,0.903273809524
2,5133,30,189.08680095189618,57.732767319916285,17,13,0,6,1,0,94,56,94,0,0,0,0,21,0,21,0,0,0,0,66,0,66,11,28,15,0,1,14,15,14,387,0.9124074074074078,0.907936507937
3,2995,99,113.59118274664154,72.94842453657752,56,43,0,4,5,0,134,78,134,0,0,0,0,89,0,89,0,0,0,0,103,0,103,21,44,27,1,2,19,27,19,402,0.9202000767657335,0.906685906686
4,3184,79,96.56222185184062,72.63679050274558,40,39,0,4,3,0,139,81,139,0,0,0,0,77,0,77,0,0,0,0,102,0,102,18,41,19,0,0,11,19,11,402,0.9228450874020494,0.901748040989
5,106,122,89.10362618174975,63.55845115818399,74,48,0,3,3,0,7,4,7,0,0,0,95,22,0,22,0,0,0,21,17,0,17,11,13,23,0,0,15,23,15,402,0.912317157446155,0.910226385636
6,233,5,165.2157478019808,61.5128579727406,2,3,0,0,1,0,0,0,0,0,0,0,0,20,0,20,0,0,0,1,40,0,40,18,40,4,0,0,1,4,1,153,0.8085714285714292,0.866666666667
7,3257,80,126.29052547014638,77.77373465505151,42,38,0,7,2,0,173,101,173,0,0,0,0,76,0,76,0,0,0,0,111,0,111,24,38,32,2,0,14,32,14,402,0.9154278273809524,0.903571428571
8,2991,42,158.74814760021823,75.33817686937542,23,19,0,4,3,0,181,106,181,0,0,0,0,32,0,32,0,0,0,0,102,0,102,12,25,17,5,0,11,17,11,398,0.9140886513335494,0.913832199546
9,2781,43,139.80299685423924,61.7072765283704,20,23,0,0,2,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,46,0,46,17,45,22,1,1,8,22,8,395,0.9172139380360039,0.898117386489
10,2318,70,131.10014052356644,78.70383121543043,34,36,0,3,4,0,34,20,34,0,0,0,0,52,0,52,0,0,0,0,49,0,49,14,32,24,1,0,18,24,18,402,0.9211127308066087,0.894557823129
11,279,67,131.5099385088226,71.38673319471965,35,32,0,6,1,0,49,29,49,0,0,0,0,52,0,52,0,0,0,0,58,0,58,18,37,25,0,1,15,25,15,402,0.912823940001485,0.907604832978
12,403,35,168.4385128942599,49.18599276985897,20,15,0,2,1,0,8,5,8,0,0,0,0,22,0,22,0,0,0,0,36,0,36,9,32,26,0,1,6,26,6,394,0.9137026239067058,0.90612244898
13,87,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
14,223,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
15,103,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0
16,49,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0
17,71,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0.0
18,94,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
19,472,94,108.99974634801633,72.59363731953553,45,49,0,2,5,0,27,17,27,0,0,0,0,85,0,85,0,0,0,0,63,0,63,19,50,28,1,0,14,28,14,402,0.9119241630558967,0.911854103343
20,540,75,127.59782194451039,77.09073145450523,42,33,0,5,4,0,58,34,58,0,0,0,0,63,0,63,0,0,0,0,56,0,56,16,31,28,2,0,14,28,14,402,0.9125417989417989,0.902857142857
21,65,32,140.7123409835745,71.46912461304775,12,20,0,1,5,0,0,0,0,0,0,0,19,12,0,12,0,0,0,48,1,0,1,3,1,19,1,2,3,19,3,390,0.9117838541666666,0.900297619048
22,215,51,119.65489442078459,74.19070263646934,19,32,0,1,3,0,18,11,18,0,0,0,0,42,0,42,0,0,0,0,29,0,29,9,20,18,0,0,9,18,9,402,0.9180992658501308,0.900093370682
23,60,42,60.5345590425778,40.853010561532656,23,19,0,0,1,0,0,0,0,0,0,0,41,15,0,15,0,0,0,42,1,0,1,10,1,2,0,0,1,2,1,393,0.8955836302775079,0.902494331066
24,81,9,50.73638181165061,13.7852086838284,5,4,0,0,0,0,0,0,0,0,0,0,4,15,0,15,0,0,0,11,12,0,12,6,12,0,0,0,0,0,0,242,0.8768371546149325,0.899470899471
25,47,1,134.4593188156105,0.0,1,0,0,0,0,0,0,0,0,0,0,0,17,7,0,7,0,0,0,32,2,0,2,7,2,1,0,0,0,1,0,39,0.4285714285714286,0.857142857143
26,136,20,92.87184311610062,79.63706334304337,14,6,0,2,1,0,60,37,60,0,0,0,0,38,0,38,0,0,0,16,39,0,39,24,16,3,0,1,2,3,2,349,0.8860714285714286,0.933333333333
27,139,18,178.11035474328224,61.008664035496096,7,11,0,2,3,0,58,34,58,0,0,0,0,21,0,21,0,0,0,12,43,0,43,16,19,12,0,1,5,12,5,327,0.8990299823633159,0.89417989418
28,142,81,102.41185168582591,68.26831381465063,31,50,0,1,2,0,31,18,31,0,0,0,22,47,0,47,0,0,0,5,28,0,28,13,14,25,1,0,10,25,10,402,0.9222824627488548,0.901822457378
29,117,30,121.11292626911839,73.95013962182097,15,15,0,1,3,0,6,4,6,0,0,0,0,31,0,31,0,0,0,15,16,0,16,14,14,15,0,1,2,15,2,384,0.9041269841269843,0.922222222222
