Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,679,50.14115735762329,9.95410844909594,676,50.01706367212758,9.798847440193914,0,0,0,0,0,0,0,0,0,554,0,0
1,100.0,586,134.45931881561046,2.842170943040401e-14,3,78.10360115599205,2.1869397852483736,679,0,111,568,0,0,0,0,0,3,0,0
2,150.0,333,181.34298546680154,5.684341886080802e-14,586,134.45931881561046,2.842170943040401e-14,586,0,63,523,0,0,534,0,71,463,0,0
3,200.0,145,218.2598823281494,2.842170943040401e-14,478,192.54162572808903,16.970842754900524,478,0,92,386,0,0,735,0,283,452,0,0
4,250.0,88,247.32879632779216,2.842170943040401e-14,137,255.51547865909728,10.971126807834702,137,0,18,119,0,0,167,0,38,129,0,0
5,300.0,49,270.21809182552283,5.684341886080802e-14,51,298.57694514729127,11.501737166008477,51,0,4,47,0,0,80,0,24,56,0,0
6,350.0,58,302.8336575151,15.797940910816154,7,333.8468476234211,3.20118646448859,7,0,2,5,0,0,5,0,3,2,0,0
Totals,7,1938,NA,NA,1938,NA,NA,1938,0,290,1648,0,0,1521,0,419,1659,0,0
