Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5094,47,148.7841565676745,69.52717298872261,25,22,0,3,3,0,66,41,66,0,0,0,0,30,0,30,0,0,0,0,55,0,55,7,30,17,0,1,17,17,17,369,0.8852529694539656,0.888551165147
2,3633,44,123.97166739250589,89.96593292324337,21,23,0,3,4,0,130,81,130,0,0,0,0,35,0,35,0,0,0,0,74,0,74,6,25,9,0,0,12,9,12,340,0.885810212514758,0.905844155844
3,3069,64,145.4355278759117,89.34761575021398,28,36,0,6,7,0,73,46,73,0,0,0,0,54,0,54,0,0,0,0,55,0,55,13,28,23,2,1,14,23,14,368,0.8709949311755952,0.918898809524
4,2968,79,103.59874323766047,71.42996288873485,37,42,0,1,3,0,17,11,17,0,0,0,0,68,0,68,0,0,0,0,41,0,41,8,34,16,1,2,12,16,12,365,0.867260283379495,0.907775768535
5,46,61,86.46198005049463,55.10702718810544,33,28,0,1,1,0,42,26,42,0,0,0,59,5,0,5,0,0,0,35,17,0,17,2,1,16,0,0,3,16,3,342,0.874188966099743,0.887587822014
6,73,61,98.7791202321574,68.01549695368855,33,28,0,0,5,0,0,0,0,0,0,0,40,19,0,19,0,0,0,42,5,0,5,6,5,16,0,1,6,16,6,346,0.86361193227627,0.907884465262
7,4006,44,172.90685309677866,63.72009450794469,17,27,0,3,4,0,28,18,28,0,0,0,0,33,0,33,0,0,0,0,45,0,45,13,35,24,2,1,13,24,13,372,0.897948642266824,0.893939393939
8,2839,46,125.41034267234262,66.21836924215837,18,28,0,1,0,0,0,0,0,0,0,0,0,39,0,39,0,0,0,0,25,0,25,11,25,17,2,0,8,17,8,368,0.8895040057610946,0.929606625259
9,3725,75,145.73910505620228,75.8261022620155,33,42,0,4,6,0,9,6,9,0,0,0,0,55,0,55,0,0,0,0,38,0,38,16,33,32,1,1,18,32,18,383,0.8898624338624338,0.928253968254
10,3660,45,140.1997058402966,69.60359854386091,24,21,0,1,3,0,40,26,40,0,0,0,0,44,0,44,0,0,0,0,52,0,52,20,37,18,0,1,12,18,12,362,0.884926513815403,0.934391534392
