Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4840,53,146.3337825693212,75.18420925413143,24,29,0,2,3,0,10,6,10,0,0,0,0,43,0,43,0,0,0,0,33,0,33,15,25,20,0,2,15,20,15,279,0.8648222549966945,0.895777178796
2,5508,75,87.68959799365675,66.59673413796573,39,36,0,2,3,0,0,0,0,0,0,0,0,68,0,68,0,0,0,0,20,0,20,8,17,14,0,0,6,14,6,261,0.8111492063492065,0.866031746032
3,3128,59,124.03214986261995,77.08803242156618,25,34,0,5,2,0,30,17,30,0,0,0,0,54,0,54,0,0,0,0,45,0,45,12,30,22,1,2,8,22,8,282,0.8562810358271432,0.870863599677
4,2960,52,147.38318980839716,80.49641283907037,26,26,0,5,5,0,103,60,103,0,0,0,0,40,0,40,0,0,0,0,79,0,79,13,35,21,0,1,14,21,14,280,0.8569667511975205,0.864468864469
5,50,28,161.90251221771655,35.86737683671452,11,17,0,1,1,0,15,9,15,0,0,0,22,1,0,1,0,0,0,21,12,0,12,1,6,24,0,0,4,24,4,261,0.8560495626822159,0.889455782313
6,136,17,164.58830903345194,65.86031755219983,9,8,0,2,1,0,126,73,126,0,0,0,2,24,0,24,0,0,0,6,76,0,76,16,23,14,0,0,3,14,3,227,0.8433844125885647,0.913165266106
7,4310,36,175.97883033697573,48.19716209997782,22,14,0,2,2,0,28,16,28,0,0,0,0,24,0,24,0,0,0,0,50,0,50,13,38,23,0,0,12,23,12,281,0.867633009994121,0.884920634921
8,2169,20,169.97289817859465,31.97692682696129,8,12,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,24,0,24,13,23,13,1,0,6,13,6,244,0.8543452380952383,0.890476190476
9,3344,66,110.77488551894051,65.81215490548341,34,32,0,0,3,0,0,0,0,0,0,0,0,57,0,57,0,0,0,0,28,0,28,14,28,26,0,1,8,26,8,281,0.8638112729021821,0.891774891775
10,2997,105,97.17882378368377,76.7938918510396,37,68,0,3,6,0,49,28,49,0,0,0,0,99,0,99,0,0,0,0,51,0,51,14,30,19,1,1,11,19,11,289,0.8498650253752292,0.874829931973
11,314,42,154.06761111101488,77.07117722042291,25,17,0,5,4,0,119,69,119,0,0,0,0,35,0,35,0,0,0,0,83,0,83,16,33,17,0,0,14,17,14,274,0.8565624662563437,0.87641723356
12,201,36,115.76262083840113,67.9365801559964,17,19,0,1,1,0,57,33,57,0,0,0,0,32,0,32,0,0,0,9,43,0,43,9,18,14,0,0,5,14,5,248,0.8144841269841268,0.851851851852
13,195,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
14,152,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,0.0
15,193,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
16,132,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
17,39,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
18,15,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
