Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,492,49.337567405455594,10.222092222143147,487,49.033388790610594,9.816617353113045,0,0,0,0,0,0,0,0,91,557,0,0
1,100.0,417,134.45931881561046,2.842170943040401e-14,5,78.96456449135808,3.018961083682285,492,0,26,466,0,0,0,0,0,3,0,0
2,150.0,221,181.34298546680157,8.526512829121202e-14,417,134.45931881561046,2.842170943040401e-14,417,0,50,367,0,0,432,0,65,367,0,0
3,200.0,162,218.25988232814933,2.842170943040401e-14,383,196.9579653402698,18.238119558551865,383,0,83,300,0,0,493,0,145,348,0,0
4,250.0,92,247.3287963277921,8.526512829121202e-14,128,253.7664106865289,10.291237958853399,128,0,24,104,0,0,185,0,49,136,0,0
5,300.0,36,270.21809182552283,5.684341886080802e-14,58,296.9442184039993,10.921184390702054,58,0,18,40,0,0,60,0,14,46,0,0
6,350.0,59,297.49323472177014,11.607454579677094,1,329.3361811524784,0.0,1,0,1,0,0,0,3,0,2,1,0,0
Totals,7,1479,NA,NA,1479,NA,NA,1479,0,202,1277,0,0,1173,0,366,1458,0,0
