Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,591,49.87877382961419,9.903379405087891,586,49.632247287494195,9.574187856529704,0,0,0,0,0,0,0,0,0,464,0,0
1,100.0,523,134.4593188156105,0.0,5,78.77168456607765,2.760913877471742,591,0,67,524,0,0,0,0,0,3,0,0
2,150.0,255,181.3429854668015,2.842170943040401e-14,523,134.4593188156105,0.0,523,0,21,502,0,0,506,0,36,470,0,0
3,200.0,124,218.25988232814925,1.1368683772161603e-13,379,193.42133694650371,17.320758683269347,379,0,22,357,0,0,667,0,167,500,0,0
4,250.0,71,247.3287963277921,8.526512829121202e-14,113,255.83632208801058,11.061341533440446,113,0,6,107,0,0,176,0,17,159,0,0
5,300.0,42,270.21809182552283,5.684341886080802e-14,33,296.9187689878063,10.722944052039612,33,0,5,28,0,0,54,0,10,44,0,0
6,350.0,37,300.4233540866897,14.27860484996639,4,329.3361811524784,0.0,4,0,2,2,0,0,3,0,0,3,0,0
Totals,7,1643,NA,NA,1643,NA,NA,1643,0,123,1520,0,0,1406,0,230,1643,0,0
