Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4995,31,194.37911389927348,59.37326422026359,18,13,0,5,3,0,50,30,50,0,0,0,0,25,0,25,0,0,0,0,45,0,45,18,25,18,0,1,12,18,12,272,0.8647490213567213,0.881720430108
2,5339,53,123.90306417275234,84.08781503850572,24,29,0,1,7,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,29,0,29,11,28,19,0,0,9,19,9,269,0.8355795148247982,0.867026055705
3,3023,69,139.22419103461272,80.20065103083655,33,36,0,4,5,0,118,72,118,0,0,0,0,47,0,47,0,0,0,0,77,0,77,14,31,19,2,0,23,19,23,289,0.8541472879847174,0.889579020014
4,2821,95,112.47608198036832,74.63969154192513,52,43,0,3,3,0,58,35,58,0,0,0,0,81,0,81,0,0,0,0,54,0,54,16,29,23,0,0,20,23,20,300,0.8572694895132567,0.891729323308
5,197,47,153.7606979783267,74.41601600988996,34,13,0,6,2,0,58,35,58,0,0,0,0,36,0,36,0,0,0,0,61,0,61,15,36,24,0,2,11,24,11,285,0.86842786005303,0.880445795339
6,152,47,102.76919821077033,68.63800122620137,27,20,0,2,1,0,34,22,34,0,0,0,6,49,0,49,0,0,0,9,41,0,41,15,28,18,0,0,2,18,2,269,0.8483045549591501,0.890577507599
7,3831,55,141.25585956457854,68.16543389050513,28,27,0,2,2,0,85,52,85,0,0,0,0,43,0,43,0,0,0,0,60,0,60,15,27,23,1,1,15,23,15,285,0.8645572609208974,0.884848484848
8,4355,52,124.80672315753428,78.26985771962664,26,26,0,3,2,0,75,46,75,0,0,0,0,49,0,49,0,0,0,0,45,0,45,15,15,15,1,0,12,15,12,273,0.8410291631445481,0.877289377289
9,3313,74,89.90159738940184,58.608462354252346,44,30,0,1,0,0,0,0,0,0,0,0,0,74,0,74,0,0,0,0,27,0,27,16,25,19,0,0,6,19,6,272,0.8456728929701899,0.889317889318
10,2845,65,168.81246553161606,77.44329157535635,31,34,0,5,7,0,149,91,149,0,0,0,0,41,0,41,0,0,0,0,87,0,87,14,29,31,0,1,21,31,21,300,0.8699126514511129,0.887179487179
11,324,32,173.54785703240807,47.66726246813332,16,16,0,3,3,0,47,29,47,0,0,0,0,29,0,29,0,0,0,0,57,0,57,21,39,20,0,0,12,20,12,280,0.8643275669642857,0.895833333333
12,261,38,146.62341681572835,86.55751823168413,19,19,0,4,4,0,34,21,34,0,0,0,0,35,0,35,0,0,0,0,29,0,29,15,14,11,1,1,11,11,11,268,0.8497889460493339,0.867167919799
13,207,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0.0,0.0
14,133,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
15,186,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0
16,81,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
17,102,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
18,18,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
19,421,63,122.65180853551453,75.90208531842354,31,32,0,1,5,0,41,25,41,0,0,0,0,61,0,61,0,0,0,0,54,0,54,18,35,21,1,2,12,21,12,286,0.8596623834719073,0.881330309902
20,645,47,127.27867906382366,75.03969228279593,26,21,0,6,2,0,189,115,189,0,0,0,0,39,0,39,0,0,0,0,103,0,103,10,29,21,0,0,7,21,7,267,0.834206385134407,0.859169199595
21,140,38,111.9035947946659,74.23714460757292,20,18,0,2,1,0,76,46,76,0,0,0,0,38,0,38,0,0,0,0,50,0,50,12,20,16,1,0,3,16,3,261,0.8501352064371457,0.917293233083
22,81,27,131.31034579225064,72.28646431153082,12,15,0,2,1,0,74,45,74,0,0,0,9,15,0,15,0,0,0,13,38,0,38,3,9,10,0,0,7,10,7,258,0.8523417597491676,0.881834215168
23,67,68,140.371592748913,84.47800343237607,31,37,0,5,7,0,137,82,137,0,0,0,48,13,0,13,0,0,0,40,54,0,54,3,5,26,0,0,17,26,17,290,0.8461546383259186,0.885854341737
24,138,36,169.1563681369855,54.56045873093102,15,21,0,2,3,0,43,26,43,0,0,0,0,31,0,31,0,0,0,7,36,0,36,10,18,20,2,1,10,20,10,287,0.8680555555555555,0.875661375661
25,73,47,66.75749294644037,47.767190456053775,30,17,0,1,0,0,0,0,0,0,0,0,52,15,0,15,0,0,0,31,5,0,5,8,5,5,0,0,1,5,1,212,0.8014938886373929,0.898682877406
26,66,16,79.845500287589,54.71074763986389,7,9,0,0,1,0,0,0,0,0,0,0,4,26,0,26,0,0,0,21,7,0,7,12,7,3,0,0,1,3,1,165,0.7649739583333334,0.931547619048
