0,16410.50489,0,0,0,0,0,0,0,0
16410.50489,0,0,0,0,0,0,0,0,0
0,0,0,2154.101456,0,0,0,0,0,0
0,0,2154.101456,0,0,0,0,0,0,0
0,0,0,0,0,14470.17916,0,0,0,0
0,0,0,0,14470.17916,0,0,0,0,0
0,0,0,0,0,0,0,4952.520389,0,0
0,0,0,0,0,0,4952.520389,0,0,0
0,0,0,0,0,0,0,0,0,8445.585432
0,0,0,0,0,0,0,0,8445.585432,0
