0,62207.51559,2353.882536,29855.44768,4706.888371,13454.66505,0,85585.47512,0,78328.96321,0,74603.60301,109931.1868,26508.76803,37563.09045,34933.47198,47802.13116,35331.74759,29953.25746,23455.98163,13540.89034,133100.9431,0,45960.4905,36957.86027,24819.03797,7551.158241,22108.5486,17553.35152,7739.135922,18982.75056,11816.84379,0,0,0,0,102388.2305,29986.4768,41231.74861,41000.06312,10186.56895,9462.96215,31415.12335,2165.904855,32892.39325,12662.96317,0,0,0,0
62207.51559,0,64561.39812,88864.59233,66914.40396,75662.18063,0,75358.67514,0,68102.16323,0,64376.80303,99704.38683,86812.33808,99770.60603,97140.98757,110009.6467,26875.768,56158.32826,85663.49721,75748.40593,122874.1432,0,72165.5613,99165.37585,87026.55355,69758.67383,84316.06419,44694.92815,69946.65151,81190.26615,70825.98844,0,0,0,0,92161.43048,92193.99238,103439.2642,21207.45247,70490.13899,71670.47774,93622.63894,60318.00393,95099.90884,74870.47876,0,0,0,0
0,0,0,31785.06525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31785.06525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8747.776675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8747.776675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85585.47512,75358.67514,87939.35765,112242.5519,90292.36349,99040.14016,0,0,0,7320.882628,0,10981.87211,24469.31849,110190.2976,123148.5656,120518.9471,133387.6063,50253.72753,79536.2878,109041.4567,99126.36546,47639.07482,0,95543.52084,122543.3354,110404.5131,93136.63336,107694.0237,68072.88768,93324.61104,104568.2257,94203.94797,0,0,0,0,16926.36214,115571.9519,126817.2237,54151.22267,93868.09853,95048.43727,117000.5985,83695.96346,118477.8684,98248.43829,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74603.60301,64376.80303,76957.48554,101260.6797,79310.49138,88058.26805,0,10981.87211,0,3725.3602,0,0,35327.5838,99208.4255,112166.6935,109537.075,122405.7342,39271.85542,68554.41569,98059.58464,88144.49335,58497.34013,0,84561.64873,111561.4633,99422.64098,82154.76125,96712.15161,57091.01557,82342.73893,93586.35357,83222.07586,0,0,0,0,27784.62745,104590.0798,115835.3516,43169.35056,82886.22642,84066.56516,106018.7264,72714.09135,107495.9963,87266.56618,0,0,0,0
109931.1868,99704.38683,112285.0693,136588.2635,114638.0752,123385.8519,0,24469.31849,0,31666.59432,0,35327.5838,0,134536.0093,147494.2773,144864.6588,157733.318,74599.43922,103881.9995,133387.1684,123472.0772,23169.75633,0,119889.2325,146889.0471,134750.2248,117482.345,132039.7354,92418.59937,117670.3227,128913.9374,118549.6597,0,0,0,0,7542.956348,139917.6636,151162.9354,78496.93436,118213.8102,119394.149,141346.3102,108041.6752,142823.5801,122594.15,0,0,0,0
26508.76803,86812.33808,28438.3856,40056.3254,30838.60504,39586.38171,0,110190.2976,0,102933.7857,0,99208.4255,134536.0093,0,63647.59352,61017.97505,73886.63423,59936.57008,54558.07995,49540.4847,39625.39341,157705.7656,0,70565.31299,63042.36334,50903.54104,33635.66131,48193.05167,42158.17402,33870.85259,45067.25363,22017.72151,0,0,0,0,126993.053,56070.97987,67316.25168,65604.88561,16322.19908,35594.67881,57499.62642,26494.33415,58976.89632,38747.46624,0,0,0,0
37563.09045,99770.60603,35209.20791,66994.27317,40528.33803,49276.11471,0,123148.5656,0,115892.0537,0,112166.6935,147494.2773,63647.59352,0,41838.82638,47558.9564,72894.83804,67516.34791,23212.80687,24105.04282,170664.0336,0,83523.58095,47539.8273,12744.05248,41442.33216,40253.47778,55116.44197,43560.58558,18721.76124,48955.66928,0,0,0,0,139951.3209,29743.30204,40988.57385,78563.15356,47325.39443,45284.41181,31171.94859,39728.9953,32649.2185,30807.89235,0,0,0,0
34933.47198,97140.98757,32579.58945,64364.6547,37898.71957,46646.49624,0,120518.9471,0,113262.4352,0,109537.075,144864.6588,61017.97505,41838.82638,0,52077.86709,70265.21957,64886.72944,27731.71756,21475.42435,168034.4151,0,80893.96248,44910.20883,29094.7739,38812.7137,37623.85932,52486.82351,40930.96712,23258.48649,46326.05081,0,0,0,0,137321.7024,34262.21273,45507.48454,75933.5351,44695.77597,42654.79334,35690.85928,37099.37684,37168.12919,28178.27388,0,0,0,0
47802.13116,110009.6467,45448.24862,77233.31388,50767.37874,59515.15542,0,133387.6063,0,126131.0944,0,122405.7342,157733.318,73886.63423,47558.9564,52077.86709,0,83133.87875,77755.38862,24346.14953,34344.08353,180903.0743,0,93762.62166,57778.86801,34814.90392,51681.37288,50492.51849,65355.48268,53799.62629,28837.19516,59194.70999,0,0,0,0,150190.3616,36534.90972,26368.00395,88802.19427,57564.43514,55523.45252,16551.37869,49968.03601,14909.7379,41046.93306,0,0,0,0
35331.74759,26875.768,37685.63012,61988.82433,40038.63596,48786.41263,0,50253.72753,0,42997.21562,0,39271.85542,74599.43922,59936.57008,72894.83804,70265.21957,83133.87875,0,29282.56026,58787.72921,48872.63793,97769.19555,0,45289.7933,72289.60786,60150.78556,42882.90583,57440.29619,17819.16015,43070.88351,54314.49815,43950.22044,0,0,0,0,67056.48287,65318.22438,76563.49619,5668.315529,43614.37099,44794.70974,66746.87094,33442.23593,68224.14084,47994.71076,0,0,0,0
29953.25746,56158.32826,32307.13999,56610.3342,34660.14583,43407.9225,0,79536.2878,0,72279.77589,0,68554.41569,103881.9995,54558.07995,67516.34791,64886.72944,77755.38862,29282.56026,0,53409.23909,43494.1478,127051.7558,0,16065.81168,66911.11773,54772.29543,37504.4157,52061.80606,12440.67002,37692.39338,48936.00802,38571.73031,0,0,0,0,96339.04314,59939.73425,71185.00606,34950.87579,38235.88087,39416.21961,61368.38081,28063.74581,62845.65071,42616.22063,0,0,0,0
23455.98163,85663.49721,21102.09909,52887.16435,26421.22921,35169.00589,0,109041.4567,0,101784.9448,0,98059.58464,133387.1684,49540.4847,23212.80687,27731.71756,24346.14953,58787.72921,53409.23909,0,9997.933996,156556.9248,0,69416.47213,33432.71848,10468.75439,27335.22334,26146.36896,41009.33315,29453.47676,4491.045625,34848.56046,0,0,0,0,125844.2121,12188.76019,17775.76698,64456.04474,33218.28561,31177.30299,7959.141724,25621.88648,9436.411627,16700.78353,0,0,0,0
