Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4564,38,184.37262659894952,51.99116111564976,19,19,0,5,4,0,38,22,38,0,0,0,0,31,0,31,0,0,0,0,45,0,45,15,29,24,3,0,11,24,11,276,0.8456997757551774,0.854636591479
2,4036,37,167.55861191688132,63.802711769505336,16,21,0,2,3,0,88,48,88,0,0,0,0,26,0,26,0,0,0,0,61,0,61,9,21,20,1,0,12,20,12,261,0.8482555914988346,0.862290862291
3,2704,35,188.99065396233252,52.42440993441071,19,16,0,4,4,0,36,20,36,0,0,0,0,13,0,13,0,0,0,0,42,0,42,6,26,19,0,1,15,19,15,261,0.8519144800777452,0.863945578231
4,2438,66,94.73081160281659,63.59548419251759,28,38,0,1,1,0,5,3,5,0,0,0,0,63,0,63,0,0,0,0,19,0,19,13,16,20,0,0,6,20,6,255,0.8146071100616556,0.857864357864
5,184,16,195.63218171268153,65.7969583743335,8,8,0,2,5,0,49,27,49,0,0,0,7,17,0,17,0,0,0,0,51,0,51,13,28,8,0,0,8,8,8,226,0.8313802083333334,0.863095238095
6,43,42,124.51114602307004,76.31781916558177,19,23,0,5,1,0,154,84,154,0,0,0,35,8,0,8,0,0,0,100,17,0,17,1,1,19,1,0,6,19,6,267,0.8380034553503939,0.84693877551
7,2525,78,115.88840330441765,77.91624929286961,44,34,0,3,2,0,42,23,42,0,0,0,0,68,0,68,0,0,0,0,49,0,49,20,30,24,1,1,13,24,13,283,0.833763814533045,0.852258852259
8,3257,45,151.16885430896724,63.73914543574228,18,27,0,0,3,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,30,0,30,14,26,22,2,1,10,22,10,274,0.8447619047619048,0.873015873016
9,2868,43,134.26726887613987,75.16731258536714,22,21,0,2,4,0,60,33,60,0,0,0,0,31,0,31,0,0,0,0,51,0,51,8,22,17,1,0,9,17,9,255,0.8187179685286773,0.866002214839
10,3306,38,151.93925560406305,76.01394486471392,21,17,0,2,4,0,40,22,40,0,0,0,0,31,0,31,0,0,0,0,38,0,38,11,15,18,0,0,10,18,10,254,0.8400112122411292,0.847117794486
11,163,44,123.23100513639714,63.15723380732992,16,28,0,0,2,0,0,0,0,0,0,0,2,33,0,33,0,0,0,0,14,0,14,7,14,23,0,0,5,23,5,260,0.835313360881543,0.856060606061
12,232,23,183.3675841208941,57.1551480611415,14,9,0,2,2,0,0,0,0,0,0,0,0,26,0,26,0,0,0,11,33,0,33,19,33,16,0,1,6,16,6,256,0.8486812494373935,0.861283643892
13,145,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
14,220,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
15,201,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0.0,0.0
16,161,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
17,22,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
18,71,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0
19,459,61,150.41069034122944,70.16746968799751,31,30,0,3,4,0,74,40,74,0,0,0,0,36,0,36,0,0,0,0,61,0,61,12,27,33,0,1,13,33,13,274,0.8513584417911213,0.878220140515
20,420,80,91.49359223366469,65.91944175002621,36,44,0,1,2,0,19,10,19,0,0,0,0,70,0,70,0,0,0,0,31,0,31,8,19,16,0,2,9,16,9,266,0.8002901785714289,0.85
21,166,5,82.67139292948363,42.76881675027275,3,2,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,21,0,21,6,21,2,0,0,0,2,0,120,0.7609523809523814,0.933333333333
22,113,47,88.38211611114656,59.909886734379874,23,24,0,0,1,0,0,0,0,0,0,0,8,39,0,39,0,0,0,1,19,0,19,4,18,14,0,0,1,14,1,228,0.7890232598245277,0.818642350557
23,207,58,129.11233308700506,64.81692623395814,29,29,0,0,2,0,0,0,0,0,0,0,0,55,0,55,0,0,0,10,32,0,32,19,31,27,0,1,10,27,10,283,0.8296104410848762,0.844006568144
24,132,15,159.40851467158657,38.16089502211497,5,10,0,1,0,0,19,10,19,0,0,0,0,18,0,18,0,0,0,14,16,0,16,12,7,12,0,0,3,12,3,214,0.8230687830687832,0.87619047619
25,148,7,47.89385795660123,8.368550900157265,3,4,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,12,15,0,15,6,15,0,0,0,0,0,0,73,0.6501457725947521,0.931972789116
26,66,30,76.34364961664555,57.19661428064121,14,16,0,1,1,0,26,14,26,0,0,0,23,25,0,25,0,0,0,21,20,0,20,3,7,4,0,1,1,4,1,189,0.786957671957672,0.890476190476
27,191,18,123.64140521757622,85.4897296401281,10,8,0,3,1,0,71,39,71,0,0,0,0,27,0,27,0,0,0,0,58,0,58,14,25,5,1,0,3,5,3,202,0.8181951793062904,0.888888888889
28,124,22,182.60566785082494,44.94419927024204,14,8,0,0,4,0,0,0,0,0,0,0,0,16,0,16,0,0,0,7,20,0,20,12,20,7,2,1,12,7,12,245,0.8414010232192048,0.863636363636
29,107,26,163.93203528987323,37.343476284655836,14,12,0,0,1,0,0,0,0,0,0,0,0,20,0,20,0,0,0,19,18,0,18,12,18,22,0,0,4,22,4,258,0.8354466046773739,0.842490842491
30,103,3,134.4593188156105,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,23,9,0,9,11,9,3,0,0,0,3,0,95,0.7010582010582014,0.873015873016
31,5987,59,112.58440129123738,65.73349526716572,27,32,0,2,1,0,79,43,79,0,0,0,0,45,0,45,0,0,0,0,66,0,66,11,30,24,0,0,9,24,9,273,0.8450089602057425,0.885391444713
32,5765,21,188.30243094111373,46.20424806915758,8,13,0,2,1,0,26,14,26,0,0,0,0,22,0,22,0,0,0,0,37,0,37,13,25,15,0,0,6,15,6,239,0.84191771946874,0.87074829932
33,830,47,115.02261094330359,76.32500463574524,25,22,0,1,2,0,50,27,50,0,0,0,0,41,0,41,0,0,0,0,45,0,45,10,22,12,1,0,10,12,10,252,0.8095561447757014,0.83789260385
34,1030,36,152.84051182939206,75.99931490195208,18,18,0,4,3,0,117,64,117,0,0,0,0,38,0,38,0,0,0,0,89,0,89,18,36,14,0,0,12,14,12,252,0.8365116108171662,0.876984126984
35,455,66,126.03052832261417,80.10535219046776,37,29,0,3,3,0,0,0,0,0,0,0,0,63,13,50,0,0,0,0,28,6,22,19,28,18,1,1,15,18,15,280,0.8403898290261927,0.86075036075
36,384,34,192.30772648410027,50.20308220999189,17,17,0,3,4,0,89,61,89,0,0,0,0,22,4,18,0,0,0,0,56,11,45,14,28,13,1,1,19,13,19,268,0.8539915966386555,0.892156862745
