Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,669,49.981461092816524,9.761380581563788,665,49.81944140143558,9.562374849930574,0,0,0,0,0,0,0,0,64,743,0,0
1,100.0,393,134.45931881561046,2.842170943040401e-14,4,76.91723478489955,2.16915370151906,669,0,16,653,0,0,0,0,0,8,0,0
2,150.0,206,181.34298546680157,8.526512829121202e-14,393,134.45931881561046,2.842170943040401e-14,393,0,24,369,0,0,640,0,100,540,0,0
3,200.0,132,218.25988232814936,0.0,338,195.7602351286297,18.01063660669796,338,0,51,287,0,0,493,0,125,368,0,0
4,250.0,97,247.32879632779216,2.842170943040401e-14,147,255.1142709868842,10.843911397401156,147,0,41,106,0,0,166,0,35,131,0,0
5,300.0,50,270.21809182552283,5.684341886080802e-14,58,296.8113496086663,10.798321971124636,58,0,11,47,0,0,75,0,22,53,0,0
6,350.0,61,298.41093148787013,12.662409539505253,3,329.3361811524784,0.0,3,0,1,2,0,0,2,0,0,2,0,0
Totals,7,1608,NA,NA,1608,NA,NA,1608,0,144,1464,0,0,1376,0,346,1845,0,0
