Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,374,49.828039319497336,9.920715612134986,372,49.66311728574134,9.680777591058002,0,0,0,0,0,0,0,0,0,844,0,0
1,100.0,365,134.45931881561046,2.842170943040401e-14,2,80.50353759811225,5.211528285252832,374,0,0,374,0,0,0,0,0,3,0,0
2,150.0,242,181.34298546680154,5.684341886080802e-14,365,134.45931881561046,2.842170943040401e-14,365,0,11,354,0,0,350,0,8,342,0,0
3,200.0,125,218.25988232814922,1.4210854715202004e-13,367,193.9168604195767,17.495316900561118,367,0,39,328,0,0,513,0,118,395,0,0
4,250.0,90,247.32879632779213,5.684341886080802e-14,121,253.19299600076442,9.991924807957153,121,0,18,103,0,0,175,0,39,136,0,0
5,300.0,31,270.2180918255228,0.0,46,300.3119339059204,12.45977684546581,46,0,7,39,0,0,53,0,9,44,0,0
6,350.0,47,301.20892565780196,13.74606362420241,1,342.4705462443555,0.0,1,0,0,1,0,0,6,0,0,6,0,0
Totals,7,1274,NA,NA,1274,NA,NA,1274,0,75,1199,0,0,1097,0,174,1770,0,0
