Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3256,34,198.45876020618013,67.66468248296299,22,12,0,10,3,0,263,163,263,0,0,0,0,28,0,28,0,0,0,0,123,0,123,13,21,21,1,0,12,21,12,371,0.9065743944636678,0.925770308123
2,4021,40,132.25422125868613,65.8144398368109,27,13,0,3,0,0,45,28,45,0,0,0,0,38,0,38,0,0,0,0,38,0,38,10,20,20,0,0,7,20,7,362,0.8847023809523809,0.913095238095
3,2566,51,167.96420876612234,75.65829026307298,22,29,0,7,5,0,109,68,109,0,0,0,0,35,0,35,0,0,0,0,79,0,79,12,35,21,3,0,17,21,17,393,0.9075904871752623,0.927170868347
4,2537,115,82.5449044056607,66.49947650806727,60,55,0,4,3,0,61,38,61,0,0,0,0,111,0,111,0,0,0,0,57,0,57,12,31,13,2,0,11,13,11,382,0.8920334863624089,0.92380952381
5,118,14,156.42819666301784,53.81254094768091,5,9,0,1,1,0,39,24,39,0,0,0,9,19,0,19,0,0,0,46,28,0,28,14,13,13,0,0,1,13,1,291,0.884475218658892,0.914965986395
6,151,27,120.22518324719806,84.94920792708626,18,9,0,3,3,0,76,47,76,0,0,0,0,37,0,37,0,0,0,0,58,0,58,19,27,9,1,0,4,9,4,305,0.8545953360768179,0.913580246914
7,2487,70,141.96915896141982,69.50971596251227,39,31,0,5,0,0,178,109,178,0,0,0,0,50,0,50,0,0,0,0,105,0,105,11,36,32,1,2,15,32,15,394,0.8993002915451899,0.906802721088
8,4022,41,115.38378806716601,72.25866372526626,20,21,0,1,3,0,0,0,0,0,0,0,0,39,0,39,0,0,0,0,34,0,34,12,34,14,0,0,6,14,6,364,0.8906546556754767,0.912891986063
9,4461,22,184.64043511096372,44.70605708494895,14,8,0,2,1,0,67,42,67,0,0,0,0,16,0,16,0,0,0,0,52,0,52,10,27,8,0,0,14,8,14,343,0.9049586776859505,0.937229437229
10,3198,125,68.40266603232318,46.6810267622592,55,70,0,1,1,0,0,0,0,0,0,0,0,122,0,122,0,0,0,0,26,0,26,7,22,14,0,1,4,14,4,378,0.894134857142857,0.946285714286
11,223,24,198.37020711059654,57.70313291316105,10,14,0,4,3,0,76,47,76,0,0,0,0,19,0,19,0,0,0,12,61,0,61,14,31,17,0,0,7,17,7,337,0.8967840608465609,0.914682539683
12,235,32,180.53262660643637,51.9273518723211,11,21,0,2,3,0,31,19,31,0,0,0,0,21,0,21,0,0,0,0,44,0,44,9,32,21,0,0,11,21,11,377,0.90869140625,0.940476190476
13,255,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0
14,151,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
15,240,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
16,142,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
17,33,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
18,131,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
19,435,52,145.4129589338632,72.1626384622521,30,22,0,5,2,0,113,69,113,0,0,0,0,40,0,40,0,0,0,0,91,0,91,17,47,23,1,1,13,23,13,387,0.9021731473654548,0.925824175824
20,575,66,110.87508812359137,66.56649975936956,31,35,0,0,2,0,0,0,0,0,0,0,0,58,0,58,0,0,0,0,37,0,37,12,33,22,1,0,10,22,10,376,0.8883204337749795,0.924963924964
21,202,83,106.6055420896157,76.50776110437006,40,43,0,2,3,0,71,44,71,0,0,0,0,71,0,71,0,0,0,0,50,0,50,12,21,16,1,2,14,16,14,380,0.87153433009145,0.919678714859
22,72,11,218.2510114776086,66.04374875235872,5,6,0,1,4,0,55,34,55,0,0,0,2,7,0,7,0,0,0,7,32,0,32,4,11,4,0,0,7,4,7,273,0.8803620621802443,0.891774891775
23,314,35,176.9790121335321,42.97709901758271,15,20,0,4,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,31,0,31,18,30,21,0,2,12,21,12,376,0.9052866861030129,0.921088435374
24,319,20,196.9457261797001,51.329994195748505,12,8,0,6,0,0,187,116,187,0,0,0,0,19,0,19,0,0,0,0,99,0,99,12,28,11,0,0,9,11,9,334,0.8947023809523807,0.942857142857
25,101,34,121.11297673232924,71.1207158658531,16,18,0,2,0,0,36,22,36,0,0,0,6,29,0,29,0,0,0,7,34,0,34,9,20,13,0,0,7,13,7,356,0.88027269731422,0.929971988796
26,173,54,60.365730247099386,33.06013965719245,35,19,0,0,1,0,0,0,0,0,0,0,0,58,0,58,0,0,0,1,31,0,31,7,29,3,0,0,1,3,1,218,0.7919197857469463,0.905643738977
27,93,10,134.4593188156105,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,20,11,0,11,10,11,10,0,0,0,10,0,250,0.8766666666666673,0.919047619048
28,144,34,79.49362767883476,47.16484096310985,21,13,0,0,1,0,0,0,0,0,0,0,0,43,0,43,0,0,0,20,9,0,9,11,9,9,0,0,1,9,1,285,0.8528587905750538,0.927170868347
29,110,26,174.45321667277204,60.22995481810133,13,13,0,4,3,0,93,57,93,0,0,0,0,24,0,24,0,0,0,18,53,0,53,17,17,18,1,1,6,18,6,349,0.8996196111580727,0.912087912088
30,197,24,71.01258230784639,37.94291870723614,15,9,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,34,0,34,12,33,6,0,0,0,6,0,238,0.8054315476190478,0.906746031746
31,5743,56,134.9990341179071,77.35811048676887,27,29,0,2,4,0,57,35,57,0,0,0,0,43,0,43,0,0,0,0,63,0,63,14,40,21,1,0,14,21,14,383,0.89051111516035,0.920068027211
32,3995,37,173.38990593437566,47.73758341039161,21,16,0,2,1,0,12,7,12,0,0,0,0,27,0,27,0,0,0,0,37,0,37,14,32,23,2,0,12,23,12,382,0.9098751260913427,0.933075933076
33,1043,67,117.54017301096633,76.61608425841922,30,37,0,5,2,0,73,45,73,0,0,0,0,53,0,53,0,0,0,0,51,0,51,10,22,21,1,0,11,21,11,385,0.8778548621498053,0.911869225302
34,989,61,133.5864811717235,74.19648254221016,33,28,0,1,4,0,0,0,0,0,0,0,0,53,0,53,0,0,0,0,46,0,46,21,46,19,1,0,18,19,18,388,0.8844780588935389,0.889149102264
35,645,26,136.61717433446762,64.87074882710135,14,12,0,1,1,0,9,7,9,0,0,0,0,39,8,31,0,0,0,0,43,9,34,23,41,14,0,0,5,14,5,350,0.8926105945336714,0.946886446886
36,437,42,146.77203094971307,79.83670365218083,23,19,0,3,3,0,23,17,23,0,0,0,0,40,8,32,0,0,0,0,56,11,45,18,49,16,1,0,11,16,11,379,0.9016574883921824,0.909297052154
