Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,513,50.02176438561023,10.523555953544825,509,49.778711996097314,10.195114661651239,0,0,0,0,0,0,0,0,0,588,0,0
1,100.0,316,134.4593188156105,0.0,4,80.95018095112802,3.54688195825816,513,0,0,513,0,0,0,0,0,3,0,0
2,150.0,182,181.34298546680154,5.684341886080802e-14,316,134.4593188156105,0.0,316,0,7,309,0,0,484,0,17,467,0,0
3,200.0,117,218.25988232814922,1.4210854715202004e-13,299,195.78872771689413,18.017006065830522,299,0,27,272,0,0,427,0,61,366,0,0
4,250.0,75,247.32879632779213,5.684341886080802e-14,120,255.91228213944112,11.081232533641371,120,0,12,108,0,0,167,0,24,143,0,0
5,300.0,45,270.2180918255229,1.1368683772161603e-13,37,295.13201374048367,10.855604812295146,37,0,4,33,0,0,63,0,11,52,0,0
6,350.0,40,297.9701135938067,14.45145655191535,3,332.97334511812267,2.571863304394423,3,0,0,3,0,0,5,0,0,5,0,0
Totals,7,1288,NA,NA,1288,NA,NA,1288,0,50,1238,0,0,1146,0,113,1624,0,0
