Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5725,55,132.67334337754642,75.50612023540216,25,30,0,0,6,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,46,0,46,13,45,23,2,0,10,23,10,261,0.822857142857143,0.850216450216
2,5706,56,98.29846780882977,71.21833653542589,25,31,0,2,2,0,41,25,41,0,0,0,0,57,0,57,0,0,0,0,40,0,40,12,22,14,1,0,5,14,5,247,0.8084912536443151,0.87074829932
3,2549,41,134.1160265510039,67.03488778577429,22,19,0,0,3,0,0,0,0,0,0,0,0,38,0,38,0,0,0,0,18,0,18,16,18,20,1,0,7,20,7,246,0.803872411546415,0.83855981417
4,2666,28,201.38214904739306,53.67579853652973,12,16,0,3,6,0,74,46,74,0,0,0,0,20,0,20,0,0,0,0,58,0,58,14,30,12,0,1,15,12,15,242,0.830114188532556,0.853741496599
5,165,13,134.4593188156105,0.0,8,5,0,0,0,0,0,0,0,0,0,0,4,21,0,21,0,0,0,10,25,0,25,14,25,13,0,0,0,13,0,192,0.8027613412228796,0.827838827839
6,110,55,127.77956524053653,79.08270645779118,27,28,0,2,6,0,36,22,36,0,0,0,2,45,0,45,0,0,0,20,31,0,31,15,17,23,1,0,9,23,9,257,0.8139315230224322,0.854545454545
7,3615,50,154.45508492342725,74.5885339935372,26,24,0,6,2,0,80,48,80,0,0,0,0,31,0,31,0,0,0,0,74,0,74,10,41,19,1,0,17,19,17,263,0.8167619047619045,0.834285714286
8,2788,41,160.79612467535011,71.26163269088586,26,15,0,3,1,0,27,16,27,0,0,0,0,35,0,35,0,0,0,0,33,0,33,16,22,14,3,1,13,14,13,254,0.8357695249426362,0.835075493612
9,2136,46,110.22209944257087,70.99380804403631,20,26,0,2,1,0,50,30,50,0,0,0,0,44,0,44,0,0,0,0,42,0,42,8,21,14,2,0,6,14,6,249,0.8276622558286075,0.876811594203
10,2649,41,155.15273304808989,78.8504468763476,20,21,0,4,3,0,160,97,160,0,0,0,0,30,0,30,0,0,0,0,88,0,88,5,25,16,0,1,13,16,13,266,0.8299339962040733,0.825783972125
11,209,55,93.33850771703301,70.61256372343686,28,27,0,4,2,0,21,13,21,0,0,0,0,65,0,65,0,0,0,0,33,0,33,18,24,14,1,1,3,14,3,244,0.78642266824085,0.8329004329
12,247,31,128.22639763326313,70.04570549539504,17,14,0,3,0,0,50,31,50,0,0,0,0,29,0,29,0,0,0,0,50,0,50,13,30,14,0,0,6,14,6,237,0.808830087706258,0.844854070661
13,186,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0
14,139,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
15,204,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
16,167,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
17,99,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
18,65,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
19,575,53,157.2803238967164,69.232962960801,36,17,0,5,1,0,94,58,94,0,0,0,0,37,0,37,0,0,0,0,82,0,82,16,44,24,1,1,17,24,17,264,0.8299004899218501,0.868823000898
20,493,45,194.49734933972383,51.20072279568763,25,20,0,7,4,0,105,64,105,0,0,0,0,30,0,30,0,0,0,0,66,0,66,12,24,26,1,0,18,26,18,270,0.8357319223985891,0.849735449735
21,187,16,153.2345778229196,31.5155379692385,8,8,0,0,1,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,33,0,33,13,31,12,1,0,3,12,3,225,0.8312872023809523,0.85119047619
22,181,23,191.1670353761395,40.1536715322345,6,17,0,1,2,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,15,0,15,14,15,13,1,0,9,13,9,233,0.8305428031325958,0.844720496894
23,127,36,143.98731389177053,58.93644596567232,12,24,0,2,2,0,26,16,26,0,0,0,6,33,0,33,0,0,0,28,27,0,27,16,17,21,1,1,6,21,6,251,0.8327270723104054,0.854497354497
24,238,58,131.84025945653377,84.48674469786177,24,34,0,6,4,0,112,69,112,0,0,0,0,43,0,43,0,0,0,0,79,0,79,11,35,16,1,0,15,16,15,266,0.8111658456486042,0.811165845649
25,170,2,134.4593188156105,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,20,9,0,9,7,9,2,0,0,0,2,0,68,0.6369047619047619,0.785714285714
26,99,44,84.7518671882722,63.61221014269848,25,19,0,2,1,0,17,10,17,0,0,0,0,48,0,48,0,0,0,20,20,0,20,10,12,9,0,0,3,9,3,217,0.7876205234159782,0.834415584416
27,110,6,134.4593188156105,0.0,1,5,0,0,0,0,0,0,0,0,0,0,8,13,0,13,0,0,0,20,12,0,12,10,12,6,0,0,0,6,0,145,0.7771164021164019,0.825396825397
