Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3449,64,120.13436759152154,75.58409019729125,37,27,0,3,1,0,33,19,33,0,0,0,0,57,0,57,0,0,0,0,52,0,52,11,35,18,1,1,13,18,13,287,0.8155750093005952,0.834821428571
2,3965,23,189.7436088369871,52.36010020280089,14,9,0,4,1,0,123,72,123,0,0,0,0,25,0,25,0,0,0,0,95,0,95,17,43,16,1,1,5,16,5,271,0.858223062381853,0.902691511387
3,2591,77,102.91290929059832,73.8051349727198,38,39,0,2,3,0,47,28,47,0,0,0,0,73,0,73,0,0,0,0,51,0,51,11,31,19,0,1,9,19,9,302,0.8476535832751049,0.884353741497
4,2639,26,129.4642360093092,66.58242564135548,17,9,0,1,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,34,0,34,9,33,8,0,0,8,8,8,267,0.8522823330515639,0.897435897436
5,111,49,123.99971225342651,70.09413966577445,25,24,0,2,1,0,38,23,38,0,0,0,0,41,0,41,0,0,0,26,25,0,25,12,9,19,0,0,10,19,10,288,0.8383114178616052,0.852283770651
6,132,12,193.68450284257173,71.77689669466217,3,9,0,0,4,0,0,0,0,0,0,0,0,19,0,19,0,0,0,29,19,0,19,15,19,9,1,0,2,9,2,211,0.8463955026455023,0.884920634921
7,3355,53,138.68257375094095,83.0491901879062,30,23,0,6,3,0,34,20,34,0,0,0,0,45,0,45,0,0,0,0,69,0,69,14,54,16,2,1,14,16,14,297,0.8490311753038705,0.870619946092
8,4275,19,180.46999344107888,50.010900743227,9,10,0,3,0,0,51,30,51,0,0,0,0,20,0,20,0,0,0,0,48,0,48,15,27,11,0,0,8,11,8,257,0.8687508244294946,0.917293233083
9,3933,60,127.29508010323518,71.37484959293242,35,25,0,3,1,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,25,0,25,4,24,24,0,0,11,24,11,302,0.8495304232804234,0.900793650794
10,3048,62,98.26578614627262,63.71742835741406,32,30,0,1,1,0,0,0,0,0,0,0,0,56,0,56,0,0,0,0,29,0,29,13,25,16,2,0,8,16,8,278,0.847189187849958,0.891705069124
11,154,40,124.75261094495075,80.63404002506338,19,21,0,3,3,0,54,32,54,0,0,0,0,40,0,40,0,0,0,16,46,0,46,16,23,14,0,1,8,14,8,287,0.8635863095238095,0.883333333333
12,198,62,135.74546427403664,78.52538738932215,29,33,0,4,6,0,68,40,68,0,0,0,0,49,0,49,0,0,0,0,58,0,58,10,29,27,2,0,11,27,11,301,0.8565730142212973,0.874039938556
13,135,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
