Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3159,65,108.71078946331384,74.85189634081874,30,35,0,2,2,0,0,0,0,0,0,0,0,61,0,61,0,0,0,0,33,0,33,11,33,18,0,1,10,18,10,319,0.8713496759650604,0.905494505495
2,3971,74,109.94929272128479,78.3317078890045,45,29,0,5,3,0,150,93,150,0,0,0,0,62,0,62,0,0,0,0,90,0,90,8,29,16,1,1,14,16,14,316,0.8571515530974988,0.889317889318
3,2472,34,121.71308065869228,78.93779816734695,15,19,0,1,3,0,29,18,29,0,0,0,0,39,0,39,0,0,0,0,36,0,36,15,24,10,1,1,6,10,6,286,0.8559482616576044,0.924369747899
4,2489,56,94.26754507831899,69.44513999224729,32,24,0,1,2,0,14,9,14,0,0,0,0,57,0,57,0,0,0,0,31,0,31,16,25,9,0,0,9,9,9,290,0.8312606292517009,0.897108843537
5,169,42,115.5269058894866,75.14441327731653,20,22,0,2,5,0,49,30,49,0,0,0,0,45,0,45,0,0,0,1,49,0,49,16,28,16,1,0,5,16,5,299,0.8549967606090054,0.879818594104
6,212,30,99.6649742200348,58.13641068546702,13,17,0,0,1,0,0,0,0,0,0,0,0,38,0,38,0,0,0,0,40,0,40,14,39,14,0,0,1,14,1,271,0.8383597883597884,0.855555555556
7,2852,40,173.43123708175503,42.64741855834909,16,24,0,2,3,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,52,0,52,14,49,28,2,2,8,28,8,312,0.8812946428571427,0.896428571429
8,3548,65,111.0812874478806,70.4276997855902,34,31,0,2,1,0,12,7,12,0,0,0,0,57,0,57,0,0,0,0,38,0,38,11,31,20,2,1,9,20,9,306,0.8520315581854041,0.903296703297
9,2551,33,143.4022827362226,84.12774053836057,13,20,0,1,5,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,32,0,32,10,31,12,0,0,9,12,9,273,0.8456425729153003,0.883116883117
10,2400,53,114.01231807037058,68.15297421813167,25,28,0,1,0,0,45,28,45,0,0,0,0,48,0,48,0,0,0,0,49,0,49,8,27,20,0,1,6,20,6,310,0.8420976792283311,0.878706199461
11,175,45,119.23893840414134,71.34800233222876,28,17,0,1,1,0,43,27,43,0,0,0,7,37,0,37,0,0,0,6,53,0,53,7,35,14,1,1,9,14,9,315,0.8577660199882424,0.883597883598
12,202,66,99.55832938976911,69.16422097732337,35,31,0,0,5,0,0,0,0,0,0,0,0,56,0,56,0,0,0,0,40,0,40,8,38,17,0,0,9,17,9,304,0.8541912632821725,0.900432900433
13,178,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
14,234,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
15,21,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
16,22,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
17,35,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0
18,41,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0
19,202,41,193.4422294509709,55.10026212504008,21,20,0,5,6,0,121,74,121,0,0,0,0,28,0,28,0,0,0,0,86,0,86,16,38,26,1,0,14,26,14,326,0.8824820826605478,0.891986062718
20,479,83,95.98986381513593,71.89538129847831,37,46,0,0,5,0,0,0,0,0,0,0,0,74,0,74,0,0,0,0,27,0,27,11,24,16,1,0,12,16,12,305,0.8427963143451604,0.905335628227
21,100,26,157.8835172880814,40.22786851723617,15,11,0,1,1,0,23,14,23,0,0,0,13,14,0,14,0,0,0,15,21,0,21,8,12,24,0,0,2,24,2,299,0.8735559312482389,0.860805860806
22,70,40,126.75384923747711,77.16871854483938,14,26,0,0,4,0,0,0,0,0,0,0,8,27,0,27,0,0,0,13,9,0,9,4,8,16,1,2,4,16,4,284,0.8425000000000001,0.891666666667
23,437,35,185.9312026999559,43.109546113518334,18,17,0,4,1,0,135,83,135,0,0,0,0,25,0,25,0,0,0,0,101,0,101,19,47,19,0,1,15,19,15,311,0.8801554907677356,0.882993197279
24,237,39,171.59416522014493,71.31259592232671,21,18,0,6,2,0,126,78,126,0,0,0,0,25,0,25,0,0,0,0,78,0,78,9,30,23,0,0,12,23,12,322,0.8734228734228735,0.905982905983
25,116,22,205.1475640227247,45.02159751722164,12,10,0,2,1,0,37,23,37,0,0,0,13,11,0,11,0,0,0,17,32,0,32,7,18,12,2,0,8,12,8,283,0.8685064935064934,0.88961038961
26,119,38,102.47715819444969,65.71036496370607,20,18,0,1,0,0,37,23,37,0,0,0,0,38,0,38,0,0,0,0,35,0,35,9,21,12,1,0,4,12,4,295,0.8300026381743835,0.895989974937
27,147,75,90.23364829175256,65.39743820977138,40,35,0,3,1,0,34,21,34,0,0,0,0,70,0,70,0,0,0,7,35,0,35,11,22,15,0,1,9,15,9,313,0.8562031746031747,0.890793650794
28,59,48,105.4194595496834,68.3130852588676,22,26,0,3,1,0,72,43,72,0,0,0,34,11,0,11,0,0,0,27,32,0,32,3,3,18,0,0,6,18,6,291,0.8140707671957669,0.850198412698
29,123,35,121.76173306315142,71.0596354814847,20,15,0,0,2,0,0,0,0,0,0,0,0,34,0,34,0,0,0,4,26,0,26,10,26,14,1,0,6,14,6,283,0.8571039844509231,0.878911564626
30,64,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,6,0,0,0,33,2,0,2,6,2,0,0,0,0,0,0,0,0.0,0.0
31,3866,44,141.74170236139105,77.60373936289842,24,20,0,3,2,0,53,33,53,0,0,0,0,40,0,40,0,0,0,0,55,0,55,14,34,20,0,1,9,20,9,311,0.8607339630066905,0.901515151515
32,6643,68,104.4709534217196,73.57399780554454,28,40,0,5,0,0,131,81,131,0,0,0,0,60,0,60,0,0,0,0,79,0,79,13,25,14,0,0,13,14,13,315,0.8373856895699455,0.882352941176
33,1002,51,110.77582853483267,64.25941858323549,24,27,0,1,1,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,22,0,22,13,19,21,0,1,5,21,5,300,0.833452335182439,0.858076563959
34,997,85,98.97276623404142,67.03418309451995,42,43,0,3,1,0,71,44,71,0,0,0,0,86,0,86,0,0,0,0,71,0,71,17,44,22,0,3,8,22,8,315,0.8596342066238262,0.880112044818
35,544,30,157.5819073961442,71.85400968986076,17,13,0,2,3,0,0,0,0,0,0,0,0,32,6,26,0,0,0,0,34,7,27,16,33,17,0,0,7,17,7,292,0.8654232804232804,0.885714285714
36,403,34,152.3321490421966,60.10633326821251,22,12,0,2,1,0,19,14,19,0,0,0,0,35,7,28,0,0,0,0,54,11,43,21,47,19,0,1,8,19,8,294,0.8655050255396277,0.890756302521
37,211,13,193.433435547878,46.24306985803314,4,9,0,0,2,0,0,0,0,0,0,0,0,17,5,12,0,0,0,0,30,9,21,12,29,5,1,0,7,5,7,231,0.845731191885038,0.897435897436
38,317,18,179.69198582974548,41.940889888709094,7,11,0,2,0,0,64,47,64,0,0,0,0,17,5,12,0,0,0,0,45,14,31,11,28,11,1,1,5,11,5,261,0.8595679012345678,0.859788359788
39,251,29,149.85346254784974,81.22322122944985,15,14,0,2,3,0,7,5,7,0,0,0,0,24,7,17,0,0,0,0,27,8,19,10,24,7,0,0,12,7,12,284,0.8622388313232547,0.899835796388
40,299,10,113.83062649464208,72.35807694314151,3,7,0,0,1,0,0,0,0,0,0,0,0,18,5,13,0,0,0,0,21,6,15,11,21,5,0,0,1,5,1,192,0.8283333333333338,0.87619047619
41,358,31,160.40781718719725,66.51879623483629,18,13,0,4,2,0,122,90,122,0,0,0,0,24,7,17,0,0,0,0,58,17,41,9,25,18,0,0,9,18,9,294,0.864327833110351,0.887864823349
42,163,20,204.28326267955447,61.868679973993665,14,6,0,5,1,0,162,118,162,0,0,0,0,17,5,12,0,0,0,0,77,23,54,9,32,11,0,2,7,11,7,279,0.8667261904761907,0.904761904762
43,130,20,89.1076433811729,59.38157005788276,14,6,0,0,1,0,0,0,0,0,0,0,0,27,8,19,0,0,0,0,31,9,22,13,30,6,0,0,1,6,1,234,0.8417857142857145,0.871428571429
44,135,12,171.90049065770518,57.87550828763088,6,6,0,1,2,0,0,0,0,0,0,0,0,16,5,11,0,0,0,21,16,5,11,11,16,8,0,0,4,8,4,223,0.8475529100529098,0.857142857143
45,195,18,173.43304926075714,45.4284201415564,8,10,0,1,1,0,19,14,19,0,0,0,0,22,7,15,0,0,0,3,31,9,22,16,26,12,1,0,5,12,5,277,0.8648589065255732,0.899470899471
46,247,43,120.72760497754349,77.64909041655312,26,17,0,1,2,0,14,10,14,0,0,0,0,36,11,25,0,0,0,0,36,11,25,10,31,12,0,0,10,12,10,307,0.8591645419660565,0.899224806202
47,21,43,117.67022432694834,72.67856914123365,23,20,0,3,1,0,65,47,65,0,0,0,44,1,0,1,0,0,0,51,9,3,6,0,0,12,1,1,9,12,9,312,0.8637358675216977,0.890365448505
48,339,25,197.4701772042225,56.82920463210036,14,11,0,2,5,0,12,9,12,0,0,0,0,20,6,14,0,0,0,0,41,12,29,11,37,15,0,1,9,15,9,297,0.866857142857143,0.87619047619
49,274,24,194.9242153701613,62.986622501803474,12,12,0,5,4,0,146,107,146,0,0,0,0,21,6,15,0,0,0,0,72,22,50,13,33,14,0,0,10,14,10,291,0.8751240079365079,0.892857142857
50,237,29,182.82924694580984,57.85981549811861,14,15,0,1,5,0,10,7,10,0,0,0,0,30,9,21,0,0,0,0,40,12,28,21,37,15,3,0,10,15,10,308,0.8772436441877585,0.909688013136
Totals,43516,1732,NA,NA,881,851,86,93,1822,1197,1822,0,0,0,185,1547,99,1448,0,0,0,198,1876,178,1698,535,1211,653,22,23,336,653,336,367,0.8878187599704261,0.888980534477
