Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,594,50.25366869588783,9.986280468891106,590,50.0752182008183,9.780794241043424,0,0,0,0,0,0,0,0,9,569,0,0
1,100.0,416,134.4593188156105,0.0,4,76.57511671864367,1.1552855806938398,594,0,12,582,0,0,0,0,0,3,0,0
2,150.0,246,181.34298546680157,8.526512829121202e-14,416,134.4593188156105,0.0,416,0,26,390,0,0,552,0,54,498,0,0
3,200.0,101,218.25988232814925,1.1368683772161603e-13,347,192.08824939474428,16.769648275818927,347,0,33,314,0,0,558,0,96,462,0,0
4,250.0,71,247.3287963277921,8.526512829121202e-14,118,256.44571911078646,11.205429870329327,118,0,3,115,0,0,140,0,13,127,0,0
5,300.0,47,270.2180918255229,1.1368683772161603e-13,48,299.86373269328766,11.210163404409942,48,0,16,32,0,0,70,0,10,60,0,0
6,350.0,53,303.58682424938064,15.79186707806909,5,339.3285031878736,5.14905924298569,5,0,1,4,0,0,5,0,1,4,0,0
Totals,7,1528,NA,NA,1528,NA,NA,1528,0,91,1437,0,0,1325,0,183,1723,0,0
