Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,715,50.58890947383884,9.588512657667504,714,50.554442913845136,9.550861851747648,0,0,0,0,0,0,0,0,17,665,0,0
1,100.0,425,134.45931881561046,2.842170943040401e-14,1,75.19803330934559,0.0,715,0,20,695,0,0,0,0,0,1,0,0
2,150.0,274,181.3429854668015,2.842170943040401e-14,425,134.45931881561046,2.842170943040401e-14,425,0,66,359,0,0,666,0,162,504,0,0
3,200.0,113,218.25988232814927,8.526512829121202e-14,387,192.1223377803217,16.78528526094696,387,0,73,314,0,0,525,0,116,409,0,0
4,250.0,60,247.3287963277922,0.0,113,258.0644835966392,11.422667689002415,113,0,23,90,0,0,120,0,29,91,0,0
5,300.0,53,270.2180918255229,1.1368683772161603e-13,42,298.88339758687135,10.713097887205517,42,0,7,35,0,0,63,0,22,41,0,0
6,350.0,44,300.74141392971177,13.674393047332758,2,339.7597571293608,10.423575976882432,2,0,1,1,0,0,2,0,0,2,0,0
Totals,7,1684,NA,NA,1684,NA,NA,1684,0,190,1494,0,0,1376,0,346,1713,0,0
