Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4600,56,139.82561752009775,87.04205867734107,27,29,0,4,6,0,64,38,64,0,0,0,0,52,0,52,0,0,0,0,69,0,69,17,42,12,5,0,16,12,16,309,0.863641885325559,0.886904761905
2,4881,27,199.7694456712595,56.71568371518446,14,13,0,4,3,0,101,60,101,0,0,0,0,18,0,18,0,0,0,0,73,0,73,11,32,15,0,1,11,15,11,305,0.8739303677575285,0.89241622575
3,2613,63,126.19131961483107,74.63964771135758,32,31,0,2,4,0,55,33,55,0,0,0,0,45,0,45,0,0,0,0,42,0,42,10,19,23,0,1,14,23,14,308,0.8526497018560513,0.891912320484
4,2611,78,104.67687071780627,67.5777708774908,40,38,0,1,2,0,28,17,28,0,0,0,0,68,0,68,0,0,0,0,41,0,41,13,28,23,0,0,11,23,11,313,0.837199837199837,0.900488400488
5,119,49,134.14276972290958,71.14458711175499,20,29,0,2,2,0,95,57,95,0,0,0,0,39,0,39,0,0,0,31,50,0,50,13,10,25,1,0,8,25,8,305,0.86664286705936,0.884353741497
6,136,51,122.65384862012536,70.06918556696715,27,24,0,0,4,0,0,0,0,0,0,0,0,47,0,47,0,0,0,2,25,0,25,13,25,20,0,1,8,20,8,303,0.848428260192966,0.857142857143
7,5675,92,116.37434723897995,80.15274357632786,42,50,0,3,4,0,114,68,114,0,0,0,0,77,0,77,0,0,0,0,98,0,98,13,52,25,0,1,18,25,18,328,0.8670644297416508,0.896997929607
8,2254,21,185.07670561248224,56.7218470848184,8,13,0,0,3,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,31,0,31,17,31,14,0,0,7,14,7,273,0.8641615376309255,0.895691609977
9,3895,78,91.32608649485601,71.03322958290089,31,47,0,1,3,0,4,2,4,0,0,0,0,81,0,81,0,0,0,0,36,0,36,18,30,11,0,0,11,11,11,308,0.8587004163927239,0.891941391941
10,4266,52,135.08420997814935,69.64090463136354,20,32,0,1,2,0,48,29,48,0,0,0,0,41,0,41,0,0,0,0,44,0,44,13,21,18,2,1,13,18,13,319,0.8539553395322629,0.873626373626
