Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4986,59,147.94508231385646,87.37182074109785,36,23,0,8,4,0,221,136,221,0,0,0,0,44,0,44,0,0,0,0,110,0,110,14,23,19,3,0,15,19,15,289,0.8532304619635847,0.869249394673
2,3053,74,93.33280153602605,75.36505119634718,40,34,0,2,2,0,86,51,86,0,0,0,0,73,0,73,0,0,0,0,53,0,53,14,18,13,0,0,8,13,8,261,0.8097412083898566,0.869369369369
3,2511,42,158.9811081397534,73.96224899083873,23,19,0,3,4,0,49,29,49,0,0,0,0,29,0,29,0,0,0,0,41,0,41,10,20,20,2,1,11,20,11,281,0.8548347910592807,0.863945578231
4,2695,96,88.61587806506525,63.73289112427236,45,51,0,2,0,0,58,35,58,0,0,0,0,87,0,87,0,0,0,0,52,0,52,11,25,23,0,0,9,23,9,286,0.8367668030753965,0.855654761905
5,177,25,64.82758689815171,35.75638467308003,13,12,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,29,0,29,12,28,5,0,0,0,5,0,182,0.7899047619047621,0.904761904762
6,115,23,176.83717816790545,57.632505553614536,13,10,0,2,3,0,78,48,78,0,0,0,1,24,0,24,0,0,0,6,50,0,50,15,20,17,1,0,5,17,5,233,0.8406697272481776,0.859213250518
7,4154,35,181.05830814786728,48.7137907122946,17,18,0,3,2,0,115,70,115,0,0,0,0,24,0,24,0,0,0,0,84,0,84,14,38,25,0,1,9,25,9,279,0.861321671525753,0.882993197279
8,2822,26,179.2531723621875,47.93138632542591,13,13,0,2,2,0,12,7,12,0,0,0,0,19,0,19,0,0,0,0,25,0,25,11,20,13,1,2,10,13,10,255,0.8452380952380952,0.882783882784
9,2656,22,183.58839284735882,48.51354089163315,9,13,0,1,3,0,19,12,19,0,0,0,0,20,0,20,0,0,0,0,31,0,31,14,24,12,1,0,9,12,9,245,0.8480421094057455,0.893939393939
10,3243,23,187.16289680463797,67.78888794708652,6,17,0,1,5,0,23,14,23,0,0,0,0,18,0,18,0,0,0,0,27,0,27,9,18,10,0,0,11,10,11,241,0.8362138806373215,0.836438923395
11,202,21,193.13584325022288,58.07099132697096,9,12,0,5,1,0,40,24,40,0,0,0,0,15,0,15,0,0,0,0,38,0,38,9,22,11,0,0,10,11,10,247,0.8453190800129576,0.861678004535
12,175,64,102.7270671619292,75.18170053987518,27,37,0,2,4,0,63,38,63,0,0,0,0,52,0,52,0,0,0,0,42,0,42,7,15,12,0,0,12,12,12,270,0.7915387834821428,0.845982142857
13,108,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.0
14,151,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0.0
15,175,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0
16,103,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0.0
17,62,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
18,55,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
19,425,48,158.80415292338623,78.60842180958166,22,26,0,3,5,0,6,4,6,0,0,0,0,37,0,37,0,0,0,0,39,0,39,17,33,16,0,0,19,16,19,283,0.837621941137566,0.862103174603
20,446,26,206.37750000125158,57.88837238188485,7,19,0,3,5,0,123,76,123,0,0,0,0,21,0,21,0,0,0,0,73,0,73,13,26,14,0,1,11,14,11,257,0.8388278388278386,0.851648351648
21,71,14,51.490451206193896,7.441105101741351,8,6,0,0,0,0,0,0,0,0,0,0,2,26,0,26,0,0,0,13,10,0,10,12,10,0,0,0,0,0,0,90,0.6766277939747328,0.860544217687
22,129,29,110.26753579116422,75.24521863969879,14,15,0,2,0,0,59,36,59,0,0,0,0,30,0,30,0,0,0,0,38,0,38,10,14,7,0,1,5,7,5,235,0.7950852160126833,0.853858784893
