Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,6106,98,90.99316457942182,64.96356121831904,53,45,0,1,2,0,0,0,0,0,0,0,0,91,0,91,0,0,0,0,34,0,34,12,29,26,0,0,9,26,9,359,0.8793855734713709,0.892128279883
2,7081,36,154.3317092070646,76.63845413311293,18,18,0,3,5,0,93,54,93,0,0,0,0,24,0,24,0,0,0,0,66,0,66,8,27,17,1,1,8,17,8,348,0.89456569664903,0.899470899471
3,2467,84,113.43558060562498,77.94928286331292,45,39,0,5,3,0,49,28,49,0,0,0,0,70,0,70,0,0,0,0,55,0,55,14,33,23,1,0,15,23,15,369,0.884522459777562,0.91156462585
4,2653,107,89.13233517710383,70.09225689763463,64,43,0,4,2,0,20,11,20,0,0,0,0,92,0,92,0,0,0,0,38,0,38,4,25,18,0,2,12,18,12,370,0.8778412753869125,0.921228304406
5,49,9,170.42675827018536,68.40407175059204,6,3,0,2,0,0,78,45,78,0,0,0,5,8,0,8,0,0,0,24,36,0,36,7,3,7,0,0,2,7,2,234,0.870958259847149,0.94708994709
6,150,49,148.61935162844,70.74583483780502,22,27,0,2,5,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,28,0,28,10,27,20,0,2,14,20,14,362,0.8899367327105768,0.916423712342
7,3752,34,176.77289258146058,47.99920019858292,20,14,0,3,2,0,90,51,90,0,0,0,0,23,0,23,0,0,0,0,70,0,70,13,31,23,0,0,11,23,11,357,0.8994068215521503,0.928571428571
8,809,59,118.50727162017573,71.57237146007897,32,27,0,2,2,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,24,0,24,6,23,20,0,1,10,20,10,364,0.8834352471238424,0.927360774818
9,1743,20,174.92542294954245,41.992886217469916,10,10,0,1,1,0,38,22,38,0,0,0,0,14,0,14,0,0,0,0,39,0,39,7,23,14,0,0,6,14,6,307,0.8855357142857143,0.92380952381
10,2675,19,198.3604357778358,54.767092170109734,9,10,0,3,3,0,78,45,78,0,0,0,0,15,0,15,0,0,0,0,54,0,54,8,21,9,2,0,8,9,8,299,0.8872839994723649,0.932330827068
11,104,33,141.1163200597025,80.21081435569039,20,13,0,0,4,0,0,0,0,0,0,0,1,29,0,29,0,0,0,15,15,0,15,9,14,11,1,0,9,11,9,324,0.8622370895098171,0.904761904762
12,208,46,100.192224172131,65.8050962739129,24,22,0,0,2,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,31,0,31,7,31,15,0,2,2,15,2,333,0.8734809613826627,0.928571428571
13,142,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0.0
