Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,547,49.964229123924795,10.07404867095384,541,49.67482349630186,9.744827053175154,0,0,0,0,0,0,0,0,0,767,0,0
1,100.0,378,134.4593188156105,0.0,6,76.05896988125892,1.1483349777844332,547,0,0,547,0,0,0,0,0,5,0,0
2,150.0,252,181.3429854668015,2.842170943040401e-14,378,134.4593188156105,0.0,378,0,17,361,0,0,523,0,47,476,0,0
3,200.0,126,218.25988232814922,1.4210854715202004e-13,378,193.64861775391745,17.40279207401564,378,0,28,350,0,0,541,0,103,438,0,0
4,250.0,99,247.32879632779213,5.684341886080802e-14,138,253.79751027280298,10.30631092463573,138,0,9,129,0,0,187,0,35,152,0,0
5,300.0,39,270.2180918255229,1.1368683772161603e-13,49,299.9856976213921,11.784650760407017,49,0,11,38,0,0,64,0,17,47,0,0
6,350.0,53,302.48776104734577,14.364907014973705,4,333.1380380152783,4.094019832758606,4,0,0,4,0,0,7,0,3,4,0,0
Totals,7,1494,NA,NA,1494,NA,NA,1494,0,65,1429,0,0,1322,0,205,1889,0,0
