Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,590,51.122503761707144,9.729268749902117,587,50.99567415737636,9.590322207569217,0,0,0,0,0,0,0,0,0,807,0,0
1,100.0,520,134.4593188156105,0.0,3,75.93882967576535,0.9523172080982345,590,0,45,545,0,0,0,0,0,3,0,0
2,150.0,279,181.3429854668015,2.842170943040401e-14,520,134.4593188156105,0.0,520,0,25,495,0,0,517,0,47,470,0,0
3,200.0,116,218.25988232814925,1.1368683772161603e-13,395,192.18440327924796,16.813541061562088,395,0,40,355,0,0,693,0,223,470,0,0
4,250.0,82,247.32879632779213,5.684341886080802e-14,118,254.3119712254048,10.539223030809419,118,0,19,99,0,0,154,0,12,142,0,0
5,300.0,36,270.21809182552283,5.684341886080802e-14,60,297.4954908689468,12.045140244652845,60,0,18,42,0,0,60,0,12,48,0,0
6,350.0,65,300.1787351592369,14.883948729327756,5,332.3776666427183,3.9650292823195743,5,0,0,5,0,0,7,0,3,4,0,0
Totals,7,1688,NA,NA,1688,NA,NA,1688,0,147,1541,0,0,1431,0,297,1944,0,0
