Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,5241,39,142.5252167763607,76.40165325124882,18,21,0,2,4,0,18,11,18,0,0,0,0,38,0,38,0,0,0,0,37,0,37,16,28,16,0,1,9,16,9,323,0.8673648289032904,0.898656898657
2,4567,29,175.19867169802922,42.670188347369006,16,13,0,1,1,0,5,3,5,0,0,0,0,23,0,23,0,0,0,0,26,0,26,12,23,19,0,2,8,19,8,305,0.8773568880584339,0.906403940887
3,2706,64,86.61183408258297,68.98186471834552,38,26,0,1,2,0,9,6,9,0,0,0,0,63,0,63,0,0,0,0,36,0,36,12,32,9,0,0,9,9,9,310,0.8424130394345238,0.896577380952
4,2508,39,118.56400411813077,64.27818131536051,16,23,0,0,2,0,0,0,0,0,0,0,0,39,0,39,0,0,0,0,23,0,23,15,23,14,0,0,8,14,8,304,0.8510065433142354,0.913308913309
5,226,21,179.28282854897336,47.262668003153934,9,12,0,2,2,0,24,15,24,0,0,0,0,15,0,15,0,0,0,0,33,0,33,10,24,10,0,0,11,10,11,296,0.8691825936723898,0.884353741497
6,140,4,176.4528228690416,72.7348826083923,1,3,0,0,1,0,0,0,0,0,0,0,0,23,0,23,0,0,0,21,21,0,21,21,21,3,0,0,1,3,1,122,0.7767857142857143,0.892857142857
7,1399,85,109.38557385590389,72.64188746019718,40,45,0,5,1,0,101,62,101,0,0,0,0,77,0,77,0,0,0,0,73,0,73,18,27,24,1,0,14,24,14,338,0.8757719558411599,0.904201680672
8,4947,17,164.12594881314857,48.25405509717765,11,6,0,1,0,0,24,15,24,0,0,0,0,11,0,11,0,0,0,0,34,0,34,8,25,9,1,0,6,9,6,268,0.8565661558741141,0.904761904762
9,2642,28,133.28793257274046,78.35279219865276,14,14,0,2,1,0,29,18,29,0,0,0,0,30,0,30,0,0,0,0,40,0,40,14,26,11,0,1,4,11,4,282,0.837281341107872,0.875850340136
10,2358,35,134.79994209442714,72.62591786537573,16,19,0,1,2,0,22,13,22,0,0,0,0,30,0,30,0,0,0,0,28,0,28,9,15,14,0,0,9,14,9,300,0.853391642371234,0.878911564626
11,173,34,126.28524721227726,78.8105304218514,14,20,0,2,1,0,125,77,125,0,0,0,0,26,0,26,0,0,0,0,68,0,68,5,20,12,0,2,4,12,4,305,0.8646399736365136,0.883753501401
12,280,20,188.91323285640576,53.309460356927225,14,6,0,2,2,0,14,9,14,0,0,0,0,16,0,16,0,0,0,0,33,0,33,14,26,11,0,0,9,11,9,286,0.8695833333333334,0.861904761905
13,64,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
14,165,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0
15,186,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
16,219,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0.0
17,144,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0
18,11,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
19,549,40,183.08565340318668,54.299436025573115,22,18,0,8,2,0,198,121,198,0,0,0,0,33,0,33,0,0,0,0,101,0,101,17,24,25,2,1,12,25,12,329,0.8844940476190476,0.904761904762
20,386,43,156.8999764236902,73.50478968207103,22,21,0,3,3,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,31,0,31,10,29,17,1,0,15,17,15,326,0.8698009219912952,0.872646733112
21,43,40,132.78210571269284,69.49383917334741,18,22,0,3,1,0,48,29,48,0,0,0,15,13,0,13,0,0,0,22,25,0,25,4,6,16,0,0,10,16,10,308,0.8661607142857144,0.909523809524
22,139,18,138.64065200529782,82.14635821826326,13,5,0,2,1,0,35,21,35,0,0,0,0,14,0,14,0,0,0,0,30,0,30,5,15,6,0,1,4,6,4,260,0.8495002939447384,0.883597883598
