Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,3208,59,126.52894647251726,79.30158640169971,27,32,0,2,5,0,17,11,17,0,0,0,0,52,0,52,0,0,0,0,39,0,39,13,31,24,0,0,9,24,9,343,0.8632918838319584,0.900726392252
2,5539,84,105.68994653067202,78.80837491521203,41,43,0,4,4,0,105,65,105,0,0,0,0,76,0,76,0,0,0,0,82,0,82,10,40,19,1,0,11,19,11,339,0.8435340406003672,0.878684807256
3,2419,57,107.96042724437618,70.46598469761061,34,23,0,2,1,0,24,15,24,0,0,0,0,49,0,49,0,0,0,0,43,0,43,11,32,18,0,0,9,18,9,325,0.8318676808981512,0.893065998329
4,2551,42,122.85788787557145,70.90777378066498,14,28,0,1,2,0,19,12,19,0,0,0,0,39,0,39,0,0,0,0,36,0,36,13,27,15,1,0,8,15,8,316,0.858128171903682,0.907029478458
5,112,35,111.21393933338038,77.48662655379628,19,16,0,3,2,0,115,72,115,0,0,0,0,34,0,34,0,0,0,20,59,0,59,11,16,12,0,0,5,12,5,280,0.8248007774538384,0.917006802721
6,77,37,103.26769781312407,67.038525312864,18,19,0,1,2,0,34,22,34,0,0,0,2,36,0,36,0,0,0,47,14,0,14,10,2,13,0,0,4,13,4,297,0.8545688545688542,0.920205920206
7,3504,114,107.52266704705535,70.93947339942937,60,54,0,3,3,0,52,32,52,0,0,0,0,87,0,87,0,0,0,0,64,0,64,8,41,27,1,0,22,27,22,368,0.8804888683697547,0.894319131161
8,3881,46,122.3541414867886,75.65411476350705,24,22,0,2,2,0,96,60,96,0,0,0,0,43,0,43,0,0,0,0,56,0,56,13,19,17,3,0,6,17,6,326,0.8586506436222883,0.907867494824
9,1480,44,122.6399250499233,72.3258677429185,23,21,0,3,1,0,78,50,78,0,0,0,0,36,0,36,0,0,0,0,62,0,62,10,32,19,0,1,6,19,6,328,0.8697609208972846,0.899350649351
10,3326,24,189.45945828218223,59.02887879895837,11,13,0,4,2,0,134,83,134,0,0,0,0,14,0,14,0,0,0,0,78,0,78,5,27,15,0,0,9,15,9,326,0.8882275132275133,0.910714285714
11,224,28,179.29920562313882,39.96952545048415,13,15,0,1,3,0,17,11,17,0,0,0,0,20,0,20,0,0,0,0,34,0,34,9,28,19,0,0,9,19,9,323,0.8859936831875611,0.896258503401
12,210,35,116.00911671514244,74.0047943371253,19,16,0,1,1,0,36,22,36,0,0,0,0,35,0,35,0,0,0,0,43,0,43,10,28,11,0,1,4,11,4,294,0.8538775510204079,0.897959183673
13,154,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
14,166,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0
15,143,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,0.0
16,224,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
17,108,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0.0
18,64,0,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0
19,466,85,111.95640973987523,78.47613492108125,38,47,0,0,8,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,35,0,35,17,33,24,1,0,12,24,12,356,0.8788663700774427,0.910924369748
20,622,29,176.27977414099595,45.34508205479058,15,14,0,3,1,0,40,25,40,0,0,0,0,22,0,22,0,0,0,0,52,0,52,15,37,16,1,1,11,16,11,333,0.8894739822207126,0.894909688013
21,186,44,118.56628306799735,76.15669620395008,13,31,0,0,3,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,32,0,32,12,31,13,0,0,11,13,11,321,0.8660222353404172,0.902597402597
22,149,30,138.19161448317254,81.85453015005946,15,15,0,2,3,0,58,36,58,0,0,0,2,27,0,27,0,0,0,6,46,0,46,9,23,13,0,0,7,13,7,318,0.8833862433862435,0.914285714286
23,320,3,48.916911040294885,5.062895997278615,2,1,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,35,0,35,16,35,0,0,0,0,0,0,98,0.748677248677249,0.920634920635
24,146,69,93.4589997293511,76.88277293727373,33,36,0,2,2,0,81,50,81,0,0,0,0,62,0,62,0,0,0,0,59,0,59,8,26,16,0,1,6,16,6,318,0.85688780868365,0.915113871636
25,14,21,96.68239755198923,74.1003231323022,9,12,0,2,0,0,31,19,31,0,0,0,29,1,0,1,0,0,0,26,5,0,5,0,0,6,0,1,1,6,1,230,0.8244789979483859,0.879818594104
26,94,3,150.08720769934084,22.101172410631165,2,1,0,0,0,0,0,0,0,0,0,0,11,8,0,8,0,0,0,13,13,0,13,7,13,3,0,0,0,3,0,105,0.7486772486772492,0.936507936508
