Subpopulation,K,N_Initial,PopSizes_Mean,PopSizes_Std,ToTFemales,ToTMales,ToTYYMales,BreedFemales,BreedMales,BreedYYMales,Births,EggDeaths,MyyProgeny,Capture_Back,SelectionDeaths_Emigration,MoveDeaths_Emigration,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort,N_AfterEmiMortality,Capture_Out,SelectionDeaths_Immigration,MoveDeaths_Immigration,PackingDeaths_Immigration,N_AfterImmigration,Deaths_AfterImmiMort,N_AfterImmiMortality,SubpopEmigration,SubpopImmigration,Residors,Strayers_1,Strayers_2,Immigrators,ResidentDispersers,ImmigrantDispersers,Alleles,He,Ho
1,4685,41,124.40003601686172,75.23901849883613,24,17,0,0,3,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,22,0,22,15,21,14,0,1,7,14,7,320,0.8573978074275516,0.886178861789
2,3278,37,132.42641909762494,66.8567887135478,15,22,0,1,2,0,28,17,28,0,0,0,0,33,0,33,0,0,0,0,32,0,32,12,19,16,0,1,8,16,8,338,0.8889004834950781,0.926640926641
3,2455,58,106.27803974974273,65.42516742684829,27,31,0,2,0,0,23,14,23,0,0,0,0,58,0,58,0,0,0,0,34,0,34,14,24,22,0,1,5,22,5,338,0.8779018741860597,0.911330049261
4,2670,64,113.15597295822555,78.97209906692846,30,34,0,3,2,0,160,95,160,0,0,0,0,51,0,51,0,0,0,0,88,0,88,11,21,16,2,0,11,16,11,331,0.8653099423363095,0.889880952381
5,199,18,165.67903661266197,49.14548960124537,5,13,0,0,3,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,28,0,28,22,28,13,1,0,4,13,4,281,0.8763227513227514,0.899470899471
6,151,39,111.80740800840839,78.51093917477169,17,22,0,3,2,0,0,0,0,0,0,0,0,45,0,45,0,0,0,25,20,0,20,15,19,11,1,1,5,11,5,292,0.820137127829435,0.894993894994
7,4273,43,170.12875000677784,38.44355242791717,19,24,0,2,0,0,65,39,65,0,0,0,0,41,0,41,0,0,0,0,67,0,67,21,39,33,0,0,10,33,10,357,0.890339694558191,0.884828349945
8,3741,33,125.87978104755398,65.97145653908338,11,22,0,1,1,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,24,0,24,16,23,16,0,0,6,16,6,315,0.8739778739778741,0.907647907648
9,2094,26,170.23708262157385,51.001484113484004,14,12,0,2,2,0,30,18,30,0,0,0,0,20,0,20,0,0,0,0,34,0,34,12,22,18,2,2,4,18,4,328,0.8875035221189065,0.913919413919
10,3386,42,137.01800988203027,80.00415344957696,27,15,0,3,2,0,108,66,108,0,0,0,0,37,0,37,0,0,0,0,65,0,65,13,22,17,0,0,9,17,9,331,0.8826125688370585,0.899092970522
