Age,Class,N_Initial_Age,AgeSize_Mean,AgeSize_Std,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack_Class,Capture_Back,PackingDeaths_Emigration_Class,N_AfterEmigration_Class,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut_Class,Capture_Out,PackingDeaths_Immigration_Class,N_Immigration_Class,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
0,50.0,664,49.9883457299638,9.686763941220661,663,49.94787888676188,9.637820330780617,0,0,0,0,0,0,0,0,0,662,0,0
1,100.0,544,134.4593188156105,0.0,1,76.81786277282953,0.0,664,0,42,622,0,0,0,0,0,5,0,0
2,150.0,287,181.3429854668015,2.842170943040401e-14,544,134.4593188156105,0.0,544,0,54,490,0,0,587,0,57,530,0,0
3,200.0,123,218.25988232814925,1.1368683772161603e-13,410,192.41805452520586,16.917447429000433,410,0,61,349,0,0,662,0,188,474,0,0
4,250.0,72,247.3287963277922,0.0,127,257.2414833543683,11.341651486488686,127,0,18,109,0,0,143,0,29,114,0,0
5,300.0,55,270.2180918255229,1.1368683772161603e-13,54,299.84499489956784,12.66861299868331,54,0,11,43,0,0,76,0,20,56,0,0
6,350.0,57,301.6275900548416,14.534855115858774,3,333.7143028497708,6.19159908203078,3,0,0,3,0,0,9,0,4,5,0,0
Totals,7,1802,NA,NA,1802,NA,NA,1802,0,186,1616,0,0,1477,0,298,1846,0,0
